symbol,ensembl_ID,User_ID,baseMean,CTLIO-TIO_log2FC,CTLIO-TIO_adjPval,Processed data:,search_label,cio1LHL10698_L4,cio2LHL10702_L4,cio3LHL10704_L4,tio1LHL10699_L4,tio2LHL10703_L4,tio3LHL10705_L4,c-io-1-LHL10698_L4,c-io-2-LHL10702_L4,c-io-3-LHL10704_L4,t-io-1-LHL10699_L4,t-io-2-LHL10703_L4,t-io-3-LHL10705_L4
Qpctl,ENSMUSG00000030407,ENSMUSG00000030407,25.91991302,-2.405192115,NA,,Qpctl | ENSMUSG00000030407,2,2,4.833644678,2,7.076864392,2,0,0,118,0,131,0
Scyl1,ENSMUSG00000024941,ENSMUSG00000024941,38.48700354,8.539999702,0.105650962,,Scyl1 | ENSMUSG00000024941,7.272940225,5.753062555,5.101482412,2,2,2,112,37,146,0,0,0
Slc39a8,ENSMUSG00000053897,ENSMUSG00000053897,27.00377499,-8.525944806,NA,,Slc39a8 | ENSMUSG00000053897,2,2,2,2.768872505,2,7.350558238,0,0,0,2,0,158
Fam221b,ENSMUSG00000043633,ENSMUSG00000043633,48.58472055,-0.586195677,0.999848702,,Fam221b | ENSMUSG00000043633,6.154983304,4.236076972,5.266302301,2,5.858027812,6.964821773,50,11,166,0,54,120
Cox5b-ps,ENSMUSG00000079941,ENSMUSG00000079941,34.64454851,-3.883991287,0.541967177,,Cox5b-ps | ENSMUSG00000079941,2,2,4.077304236,5.128180149,7.383753373,2.324130448,0,0,62,22,163,1
Champ1,ENSMUSG00000047710,ENSMUSG00000047710,85.55022998,0.637942625,0.999848702,,Champ1 | ENSMUSG00000047710,7.607427757,6.955429828,2.447387295,5.947733553,7.199721262,2,142,89,7,41,143,0
Atp5po,ENSMUSG00000022956,ENSMUSG00000022956,29.12104516,1.942380984,0.995423471,,Atp5po | ENSMUSG00000022956,2,6.771641278,5.226828793,2,5.247972505,2.588631224,0,78,161,0,34,2
Gm48585,ENSMUSG00000113250,ENSMUSG00000113250,6.644071293,2.247038409,NA,,Gm48585 | ENSMUSG00000113250,2,2,5.202615647,3.464586724,2,2,0,0,158,5,0,0
Nol8,ENSMUSG00000021392,ENSMUSG00000021392,5.436216375,5.726922528,NA,,Nol8 | ENSMUSG00000021392,2,2,5.194453443,2,2,2,0,0,157,0,0,0
Pgm1,ENSMUSG00000025791,ENSMUSG00000025791,26.36654348,-22.48310807,NA,,Pgm1 | ENSMUSG00000025791,2,2,2,2,2,7.341623435,0,0,0,0,0,157
Arl14ep,ENSMUSG00000027122,ENSMUSG00000027122,5.436216375,5.726922528,NA,,Arl14ep | ENSMUSG00000027122,2,2,5.194453443,2,2,2,0,0,157,0,0,0
Dnajc24,ENSMUSG00000027166,ENSMUSG00000027166,35.31208322,21.69914349,NA,,Dnajc24 | ENSMUSG00000027166,2,7.754035655,2,2,2,2,0,157,0,0,0,0
Exosc2,ENSMUSG00000039356,ENSMUSG00000039356,35.31208322,21.69914349,NA,,Exosc2 | ENSMUSG00000039356,2,7.754035655,2,2,2,2,0,157,0,0,0,0
Gm4596,ENSMUSG00000082394,ENSMUSG00000082394,26.36654348,-22.48310807,NA,,Gm4596 | ENSMUSG00000082394,2,2,2,2,2,7.341623435,0,0,0,0,0,157
Gm18304,ENSMUSG00000101934,ENSMUSG00000101934,35.19843649,22.47534723,NA,,Gm18304 | ENSMUSG00000101934,7.749471376,2,2,2,2,2,157,0,0,0,0,0
Gm31463,ENSMUSG00000108932,ENSMUSG00000108932,5.436216375,5.726922528,NA,,Gm31463 | ENSMUSG00000108932,2,2,5.194453443,2,2,2,0,0,157,0,0,0
Tmdd1,ENSMUSG00000113558,ENSMUSG00000113558,35.31208322,21.69914349,NA,,Tmdd1 | ENSMUSG00000113558,2,7.754035655,2,2,2,2,0,157,0,0,0,0
Gm49163,ENSMUSG00000115692,ENSMUSG00000115692,5.436216375,5.726922528,NA,,Gm49163 | ENSMUSG00000115692,2,2,5.194453443,2,2,2,0,0,157,0,0,0
Ptk7,ENSMUSG00000023972,ENSMUSG00000023972,17.66610285,-1.20047013,NA,,Ptk7 | ENSMUSG00000023972,2,2,5.169686046,2,6.285449925,2,0,0,154,0,74,0
Mex3c,ENSMUSG00000037253,ENSMUSG00000037253,34.96276908,-1.688406205,NA,,Mex3c | ENSMUSG00000037253,5.748757405,2,2,2,7.357601063,2,37,0,0,0,160,0
Ap4e1,ENSMUSG00000001998,ENSMUSG00000001998,21.11120614,7.67398154,0.236807763,,Ap4e1 | ENSMUSG00000001998,2,6.621545624,5.177989178,2,2,2,0,70,155,0,0,0
Gm12693,ENSMUSG00000083179,ENSMUSG00000083179,5.769561326,4.001403291,NA,,Gm12693 | ENSMUSG00000083179,2,2,5.194453443,2,2.584979263,2,0,0,157,0,2,0
Gm42885,ENSMUSG00000106802,ENSMUSG00000106802,35.38133438,22.48795053,NA,,Gm42885 | ENSMUSG00000106802,2,7.754035655,2.142579096,2,2,2,0,157,2,0,0,0
Gm42973,ENSMUSG00000105733,ENSMUSG00000105733,28.64629606,-8.611056096,0.167748631,,Gm42973 | ENSMUSG00000105733,2,2,2,4.059258082,2,7.350558238,0,0,0,9,0,158
Dpp6,ENSMUSG00000061576,ENSMUSG00000061576,50.63504274,0.757361226,0.999848702,,Dpp6 | ENSMUSG00000061576,5.88634749,6.735555804,5.218802813,2,2,6.868582121,41,76,160,0,0,112
ENSMUSG00000121769,ENSMUSG00000121769,ENSMUSG00000121769,32.69615876,3.701810773,0.717840696,,ENSMUSG00000121769,2,7.302353104,5.011427426,4.176223188,2,2,0,114,136,10,0,0
Mrps18c,ENSMUSG00000016833,ENSMUSG00000016833,48.16020559,-0.880277673,0.999848702,,Mrps18c | ENSMUSG00000016833,6.309778967,2,4.925272833,7.57929634,2,2,56,0,127,133,0,0
Atp5mc1,ENSMUSG00000006057,ENSMUSG00000006057,26.00090624,-21.28560935,NA,,Atp5mc1 | ENSMUSG00000006057,2,2,2,2,7.321977123,2,0,0,0,0,156,0
Sgsm3,ENSMUSG00000042303,ENSMUSG00000042303,35.08716549,22.47096794,NA,,Sgsm3 | ENSMUSG00000042303,2,7.744988476,2,2,2,2,0,156,0,0,0,0
Lig4,ENSMUSG00000049717,ENSMUSG00000049717,5.401590793,5.717768838,NA,,Lig4 | ENSMUSG00000049717,2,2,5.186244797,2,2,2,0,0,156,0,0,0
Notumos,ENSMUSG00000053613,ENSMUSG00000053613,26.19860372,-22.47386905,NA,,Notumos | ENSMUSG00000053613,2,2,2,2,2,7.332632954,0,0,0,0,0,156
Irak4,ENSMUSG00000059883,ENSMUSG00000059883,5.401590793,5.717768838,NA,,Irak4 | ENSMUSG00000059883,2,2,5.186244797,2,2,2,0,0,156,0,0,0
Gm45548,ENSMUSG00000109656,ENSMUSG00000109656,11.12841073,6.751734123,0.305352919,,Gm45548 | ENSMUSG00000109656,2,5.23793303,5.210731933,2,2,2,0,25,159,0,0,0
Chsy3,ENSMUSG00000058152,ENSMUSG00000058152,12.92775255,6.967352496,0.292495864,,Chsy3 | ENSMUSG00000058152,2,5.600915243,5.210731933,2,2,2,0,33,159,0,0,0
Cx3cl1,ENSMUSG00000031778,ENSMUSG00000031778,42.87885904,-0.508980254,NA,,Cx3cl1 | ENSMUSG00000031778,6.784868943,2,2,2,7.276173393,2,79,0,0,0,151,0
Rpl9-ps6,ENSMUSG00000062456,ENSMUSG00000062456,55.90350131,-4.192534627,0.353092263,,Rpl9-ps6 | ENSMUSG00000062456,3.745897985,2,3.572238817,7.867177768,3.321958266,6.436734285,7,0,38,163,6,82
Brinp2,ENSMUSG00000004031,ENSMUSG00000004031,35.47426005,6.109819002,NA,,Brinp2 | ENSMUSG00000004031,7.74042474,2,2,2,2.807376473,2,156,0,0,0,3,0
Pex7,ENSMUSG00000020003,ENSMUSG00000020003,6.52617943,5.986789047,0.372289996,,Pex7 | ENSMUSG00000020003,2,3.425933477,5.186244797,2,2,2,0,5,156,0,0,0
Rpl21-ps15,ENSMUSG00000083596,ENSMUSG00000083596,74.63600986,1.900339191,0.887848574,,Rpl21-ps15 | ENSMUSG00000083596,7.811257547,6.735555804,5.092725701,4.176223188,4.700482267,5.964468849,164,76,145,10,22,58
Phyh,ENSMUSG00000026664,ENSMUSG00000026664,34.75004876,22.45778346,NA,,Phyh | ENSMUSG00000026664,7.731321017,2,2,2,2,2,155,0,0,0,0,0
Pdcd7,ENSMUSG00000041837,ENSMUSG00000041837,5.366965211,5.708556076,NA,,Pdcd7 | ENSMUSG00000041837,2,2,5.177989178,2,2,2,0,0,155,0,0,0
Zfp688,ENSMUSG00000045251,ENSMUSG00000045251,5.366965211,5.708556076,NA,,Zfp688 | ENSMUSG00000045251,2,2,5.177989178,2,2,2,0,0,155,0,0,0
C4b,ENSMUSG00000073418,ENSMUSG00000073418,36.37010943,-22.93073791,NA,,C4b | ENSMUSG00000073418,2,2,2,7.795849119,2,2,0,0,0,155,0,0
Gm37008,ENSMUSG00000103887,ENSMUSG00000103887,5.366965211,5.708556076,NA,,Gm37008 | ENSMUSG00000103887,2,2,5.177989178,2,2,2,0,0,155,0,0,0
ENSMUSG00000128977,ENSMUSG00000128977,ENSMUSG00000128977,5.366965211,5.708556076,NA,,ENSMUSG00000128977,2,2,5.177989178,2,2,2,0,0,155,0,0,0
Gm5913,ENSMUSG00000081111,ENSMUSG00000081111,30.52088343,-4.615777526,NA,,Gm5913 | ENSMUSG00000081111,2,2,3.440402811,3.464586724,3.459463618,7.37703536,0,0,33,5,7,161
Gm8494,ENSMUSG00000094090,ENSMUSG00000094090,5.591159074,5.766626718,NA,,Gm8494 | ENSMUSG00000094090,2.418233991,2,5.177989178,2,2,2,1,0,155,0,0,0
Rpl23a,ENSMUSG00000058546,ENSMUSG00000058546,57.46500315,-0.735669517,0.999848702,,Rpl23a | ENSMUSG00000058546,6.099460014,5.518368241,4.758123928,2,7.467654699,5.533588931,48,31,111,0,173,42
Pdss1,ENSMUSG00000026784,ENSMUSG00000026784,21.9621708,-1.036971385,0.999848702,,Pdss1 | ENSMUSG00000026784,2,4.013065333,5.127438086,2,2,6.534064672,0,9,149,0,0,88
Trmt1,ENSMUSG00000001909,ENSMUSG00000001909,47.89049532,0.478135567,NA,,Trmt1 | ENSMUSG00000001909,2,7.420707989,2,2,6.954244973,2,0,124,0,0,120,0
Ppm1g,ENSMUSG00000029147,ENSMUSG00000029147,67.27131146,1.488195925,0.999848702,,Ppm1g | ENSMUSG00000029147,7.607427757,6.789351092,2,2,6.78140817,2,142,79,0,0,106,0
Arfgap2,ENSMUSG00000027255,ENSMUSG00000027255,35.53908072,8.425106318,0.17802572,,Arfgap2 | ENSMUSG00000027255,2,7.631751229,4.517626419,2,2,2,0,144,91,0,0,0
Gm2614,ENSMUSG00000113113,ENSMUSG00000113113,40.48333231,-0.673042718,0.999848702,,Gm2614 | ENSMUSG00000113113,2.418233991,6.016313262,5.152935031,2,6.91891186,5.179687608,1,45,152,0,117,32
Rnf215,ENSMUSG00000003581,ENSMUSG00000003581,5.332339629,5.699283611,NA,,Rnf215 | ENSMUSG00000003581,2,2,5.169686046,2,2,2,0,0,154,0,0,0
Adgre1,ENSMUSG00000004730,ENSMUSG00000004730,25.86272418,-21.77086178,NA,,Adgre1 | ENSMUSG00000004730,2,2,2,2,2,7.314482145,0,0,0,0,0,154
Gria1,ENSMUSG00000020524,ENSMUSG00000020524,25.66756129,-22.44249312,NA,,Gria1 | ENSMUSG00000020524,2,2,2,2,7.30382976,2,0,0,0,0,154,0
Rnaseh1,ENSMUSG00000020630,ENSMUSG00000020630,25.66756129,-22.44249312,NA,,Rnaseh1 | ENSMUSG00000020630,2,2,2,2,7.30382976,2,0,0,0,0,154,0
Rdh12,ENSMUSG00000021123,ENSMUSG00000021123,5.332339629,5.699283611,NA,,Rdh12 | ENSMUSG00000021123,2,2,5.169686046,2,2,2,0,0,154,0,0,0
Kank4,ENSMUSG00000035407,ENSMUSG00000035407,34.5258549,22.44900813,NA,,Kank4 | ENSMUSG00000035407,7.722159483,2,2,2,2,2,154,0,0,0,0,0
Dchs1,ENSMUSG00000036862,ENSMUSG00000036862,5.332339629,5.699283611,NA,,Dchs1 | ENSMUSG00000036862,2,2,5.169686046,2,2,2,0,0,154,0,0,0
4930500M09Rik,ENSMUSG00000044306,ENSMUSG00000044306,5.332339629,5.699283611,NA,,4930500M09Rik | ENSMUSG00000044306,2,2,5.169686046,2,2,2,0,0,154,0,0,0
Hrk,ENSMUSG00000046607,ENSMUSG00000046607,5.332339629,5.699283611,NA,,Hrk | ENSMUSG00000046607,2,2,5.169686046,2,2,2,0,0,154,0,0,0
Klf12,ENSMUSG00000072294,ENSMUSG00000072294,36.13546357,-22.86492624,NA,,Klf12 | ENSMUSG00000072294,2,2,2,7.786679872,2,2,0,0,0,154,0,0
Gm4908,ENSMUSG00000083094,ENSMUSG00000083094,5.332339629,5.699283611,NA,,Gm4908 | ENSMUSG00000083094,2,2,5.169686046,2,2,2,0,0,154,0,0,0
Gm10305,ENSMUSG00000104479,ENSMUSG00000104479,25.86272418,-21.77086178,NA,,Gm10305 | ENSMUSG00000104479,2,2,2,2,2,7.314482145,0,0,0,0,0,154
ENSMUSG00000138195,ENSMUSG00000138195,ENSMUSG00000138195,25.66756129,-22.44249312,NA,,ENSMUSG00000138195,2,2,2,2,7.30382976,2,0,0,0,0,154,0
Dnaja4,ENSMUSG00000032285,ENSMUSG00000032285,6.374603815,2.414387061,NA,,Dnaja4 | ENSMUSG00000032285,2,2,5.177989178,2,2,3.328525095,0,0,155,0,0,6
Zkscan14,ENSMUSG00000029627,ENSMUSG00000029627,12.40866593,6.908335429,0.295705316,,Zkscan14 | ENSMUSG00000029627,2,5.518368241,5.194453443,2,2,2,0,31,157,0,0,0
Sae1,ENSMUSG00000052833,ENSMUSG00000052833,52.22786755,1.004019422,0.999848702,,Sae1 | ENSMUSG00000052833,2,7.735884204,2,2,6.375087293,4.867450005,0,155,0,0,79,25
Gm14303,ENSMUSG00000081344,ENSMUSG00000081344,30.59518926,-3.230599367,0.816548672,,Gm14303 | ENSMUSG00000081344,2,2,4.422992727,2,7.276173393,4.256601525,0,0,84,0,151,15
H2ac8,ENSMUSG00000069272,ENSMUSG00000069272,8.369008005,3.951781638,0.505908568,,H2ac8 | ENSMUSG00000069272,4.232414784,2,5.186244797,2,2.584979263,2.324130448,11,0,156,0,2,1
Gm10175,ENSMUSG00000066724,ENSMUSG00000066724,31.80624577,-2.377910866,NA,,Gm10175 | ENSMUSG00000066724,2.418233991,4.677626734,3.572238817,2,7.357601063,2,1,16,38,0,160,0
Gm17552,ENSMUSG00000097233,ENSMUSG00000097233,17.02504609,7.363870251,0.264399242,,Gm17552 | ENSMUSG00000097233,6.208448691,2,5.177989178,2,2,2,52,0,155,0,0,0
Rhoc,ENSMUSG00000002233,ENSMUSG00000002233,27.32906633,-3.014153857,NA,,Rhoc | ENSMUSG00000002233,2,2,4.450670227,2,2,7.22985319,0,0,86,0,0,145
Gm7432,ENSMUSG00000109610,ENSMUSG00000109610,37.19154577,5.73337118,NA,,Gm7432 | ENSMUSG00000109610,2.742076588,7.754035655,3.063990086,3.039774586,2,2,2,157,21,3,0,0
Fam163b,ENSMUSG00000009216,ENSMUSG00000009216,25.50088882,-22.43239569,NA,,Fam163b | ENSMUSG00000009216,2,2,2,2,7.294669753,2,0,0,0,0,153,0
Hoxa2,ENSMUSG00000014704,ENSMUSG00000014704,34.41241231,22.44456133,NA,,Hoxa2 | ENSMUSG00000014704,2,7.717501465,2,2,2,2,0,153,0,0,0,0
Gabra3,ENSMUSG00000031343,ENSMUSG00000031343,25.50088882,-22.43239569,NA,,Gabra3 | ENSMUSG00000031343,2,2,2,2,7.294669753,2,0,0,0,0,153,0
Trmt9b,ENSMUSG00000039620,ENSMUSG00000039620,5.297714047,5.689950794,NA,,Trmt9b | ENSMUSG00000039620,2,2,5.16133485,2,2,2,0,0,153,0,0,0
D17H6S53E,ENSMUSG00000043311,ENSMUSG00000043311,5.297714047,5.689950794,NA,,D17H6S53E | ENSMUSG00000043311,2,2,5.16133485,2,2,2,0,0,153,0,0,0
Gm43713,ENSMUSG00000106218,ENSMUSG00000106218,5.297714047,5.689950794,NA,,Gm43713 | ENSMUSG00000106218,2,2,5.16133485,2,2,2,0,0,153,0,0,0
Gm7730,ENSMUSG00000110545,ENSMUSG00000110545,5.297714047,5.689950794,NA,,Gm7730 | ENSMUSG00000110545,2,2,5.16133485,2,2,2,0,0,153,0,0,0
ENSMUSG00000122526,ENSMUSG00000122526,ENSMUSG00000122526,5.297714047,5.689950794,NA,,ENSMUSG00000122526,2,2,5.16133485,2,2,2,0,0,153,0,0,0
Gm10269,ENSMUSG00000091449,ENSMUSG00000091449,38.70279844,5.68626661,NA,,Gm10269 | ENSMUSG00000091449,7.758461637,3.425933477,3.645919864,2.435061859,2.584979263,2.324130448,158,5,41,1,2,1
ENSMUSG00000134942,ENSMUSG00000134942,ENSMUSG00000134942,6.506386374,3.572041346,NA,,ENSMUSG00000134942,2.418233991,2.743948493,5.169686046,2,2.807376473,2,1,2,154,0,3,0
Gvin-ps5,ENSMUSG00000095457,ENSMUSG00000095457,5.464386522,4.728168792,NA,,Gvin-ps5 | ENSMUSG00000095457,2,2,5.16133485,2,2.321938152,2,0,0,153,0,1,0
Rpl10a-ps1,ENSMUSG00000084416,ENSMUSG00000084416,37.30403709,-1.50139618,0.999848702,,Rpl10a-ps1 | ENSMUSG00000084416,2,5.074211697,5.02989375,4.284412505,4.643898429,7.055040969,0,22,138,11,21,128
Tef,ENSMUSG00000022389,ENSMUSG00000022389,46.99895903,0.307459958,NA,,Tef | ENSMUSG00000022389,7.322279066,2,2,2,2,7.021866396,116,0,0,0,0,125
Gm13803,ENSMUSG00000082820,ENSMUSG00000082820,26.59445532,-4.866821694,NA,,Gm13803 | ENSMUSG00000082820,2,3.232357676,2,2,2,7.305320382,0,4,0,0,0,153
Usp50,ENSMUSG00000027364,ENSMUSG00000027364,5.263088465,5.680556939,NA,,Usp50 | ENSMUSG00000027364,2,2,5.152935031,2,2,2,0,0,152,0,0,0
Wdtc1,ENSMUSG00000037622,ENSMUSG00000037622,34.07746717,22.4313885,NA,,Wdtc1 | ENSMUSG00000037622,7.703660011,2,2,2,2,2,152,0,0,0,0,0
Parp4,ENSMUSG00000054509,ENSMUSG00000054509,5.263088465,5.680556939,NA,,Parp4 | ENSMUSG00000054509,2,2,5.152935031,2,2,2,0,0,152,0,0,0
Las1l,ENSMUSG00000057421,ENSMUSG00000057421,5.263088465,5.680556939,NA,,Las1l | ENSMUSG00000057421,2,2,5.152935031,2,2,2,0,0,152,0,0,0
Zfp874a,ENSMUSG00000069206,ENSMUSG00000069206,34.18749458,22.43572652,NA,,Zfp874a | ENSMUSG00000069206,2,7.708221506,2,2,2,2,0,152,0,0,0,0
Gm44264,ENSMUSG00000107561,ENSMUSG00000107561,5.263088465,5.680556939,NA,,Gm44264 | ENSMUSG00000107561,2,2,5.152935031,2,2,2,0,0,152,0,0,0
Gm39244,ENSMUSG00000109868,ENSMUSG00000109868,5.263088465,5.680556939,NA,,Gm39244 | ENSMUSG00000109868,2,2,5.152935031,2,2,2,0,0,152,0,0,0
Gm34917,ENSMUSG00000120221,ENSMUSG00000120221,25.52684465,-22.43379578,NA,,Gm34917 | ENSMUSG00000120221,2,2,2,2,2,7.296100066,0,0,0,0,0,152
Eny2,ENSMUSG00000022338,ENSMUSG00000022338,34.52730263,8.383218387,NA,,Eny2 | ENSMUSG00000022338,7.703660011,2.743948493,2,2,2,2,152,2,0,0,0,0
Gm48904,ENSMUSG00000114081,ENSMUSG00000114081,35.17437587,-3.163245517,NA,,Gm48904 | ENSMUSG00000114081,2,2,4.642880754,7.600382404,2,2,0,0,101,135,0,0
Borcs6,ENSMUSG00000045176,ENSMUSG00000045176,33.25376608,-1.937701806,0.999848702,,Borcs6 | ENSMUSG00000045176,2,5.074211697,3.966633083,2,2,7.341623435,0,22,56,0,0,157
Fkbp1b,ENSMUSG00000020635,ENSMUSG00000020635,5.228462883,5.67110133,NA,,Fkbp1b | ENSMUSG00000020635,2,2,5.144486018,2,2,2,0,0,151,0,0,0
Abhd11,ENSMUSG00000040532,ENSMUSG00000040532,5.228462883,5.67110133,NA,,Abhd11 | ENSMUSG00000040532,2,2,5.144486018,2,2,2,0,0,151,0,0,0
Klf8,ENSMUSG00000041649,ENSMUSG00000041649,33.96257685,22.42684866,NA,,Klf8 | ENSMUSG00000041649,2,7.698881468,2,2,2,2,0,151,0,0,0,0
Gm10804,ENSMUSG00000075025,ENSMUSG00000075025,5.228462883,5.67110133,NA,,Gm10804 | ENSMUSG00000075025,2,2,5.144486018,2,2,2,0,0,151,0,0,0
2310014F06Rik,ENSMUSG00000085945,ENSMUSG00000085945,33.96257685,22.42684866,NA,,2310014F06Rik | ENSMUSG00000085945,2,7.698881468,2,2,2,2,0,151,0,0,0,0
Gm9124,ENSMUSG00000104059,ENSMUSG00000104059,5.228462883,5.67110133,NA,,Gm9124 | ENSMUSG00000104059,2,2,5.144486018,2,2,2,0,0,151,0,0,0
Gm56648,ENSMUSG00000120551,ENSMUSG00000120551,25.35890488,-22.42909322,NA,,Gm56648 | ENSMUSG00000120551,2,2,2,2,2,7.286820442,0,0,0,0,0,151
ENSMUSG00000137867,ENSMUSG00000137867,ENSMUSG00000137867,33.85327331,22.42251206,NA,,ENSMUSG00000137867,7.694320552,2,2,2,2,2,151,0,0,0,0,0
Senp2,ENSMUSG00000022855,ENSMUSG00000022855,127.3540573,0.108220797,0.999848702,,Senp2 | ENSMUSG00000022855,8.027497822,6.660558712,5.535484179,7.298826888,5.930784325,7.332632954,191,72,204,109,57,156
Nfkb1,ENSMUSG00000028163,ENSMUSG00000028163,56.05025381,-0.048363857,NA,,Nfkb1 | ENSMUSG00000028163,7.393260943,2,2.391361067,7.434169699,2.584979263,2,122,0,6,120,2,0
4732440D04Rik,ENSMUSG00000090031,ENSMUSG00000090031,34.29845639,6.635812414,NA,,4732440D04Rik | ENSMUSG00000090031,2,7.698881468,2,2,2,2.588631224,0,151,0,0,0,2
Itga3,ENSMUSG00000001507,ENSMUSG00000001507,37.98785433,-0.975697437,NA,,Itga3 | ENSMUSG00000001507,2,6.338457626,2,2,7.276173393,2,0,57,0,0,151,0
Eri1,ENSMUSG00000031527,ENSMUSG00000031527,16.12818361,-0.603094727,0.999848702,,Eri1 | ENSMUSG00000031527,2,3.425933477,5.152935031,2,2,5.964468849,0,5,152,0,0,58
Rpl37rt,ENSMUSG00000072692,ENSMUSG00000072692,64.38663768,-2.679274003,0.739084602,,Rpl37rt | ENSMUSG00000072692,2,4.751764066,5.048126692,7.38641025,5.523607869,7.055040969,0,17,140,116,42,128
Syngr1,ENSMUSG00000022415,ENSMUSG00000022415,5.193837301,5.661583212,NA,,Syngr1 | ENSMUSG00000022415,2,2,5.135987234,2,2,2,0,0,150,0,0,0
Arsa,ENSMUSG00000022620,ENSMUSG00000022620,5.193837301,5.661583212,NA,,Arsa | ENSMUSG00000022620,2,2,5.135987234,2,2,2,0,0,150,0,0,0
Arrdc1,ENSMUSG00000026972,ENSMUSG00000026972,5.193837301,5.661583212,NA,,Arrdc1 | ENSMUSG00000026972,2,2,5.135987234,2,2,2,0,0,150,0,0,0
Cybc1,ENSMUSG00000039294,ENSMUSG00000039294,5.193837301,5.661583212,NA,,Cybc1 | ENSMUSG00000039294,2,2,5.135987234,2,2,2,0,0,150,0,0,0
Fam217b,ENSMUSG00000070476,ENSMUSG00000070476,5.193837301,5.661583212,NA,,Fam217b | ENSMUSG00000070476,2,2,5.135987234,2,2,2,0,0,150,0,0,0
Amd-ps7,ENSMUSG00000117642,ENSMUSG00000117642,5.193837301,5.661583212,NA,,Amd-ps7 | ENSMUSG00000117642,2,2,5.135987234,2,2,2,0,0,150,0,0,0
ENSMUSG00000141789,ENSMUSG00000141789,ENSMUSG00000141789,5.193837301,5.661583212,NA,,ENSMUSG00000141789,2,2,5.135987234,2,2,2,0,0,150,0,0,0
Arhgef11,ENSMUSG00000041977,ENSMUSG00000041977,26.69892629,-4.627382134,NA,,Arhgef11 | ENSMUSG00000041977,2,2,3.325508928,2,2,7.305320382,0,0,29,0,0,153
Dhx33,ENSMUSG00000040620,ENSMUSG00000040620,6.236101487,2.37693228,NA,,Dhx33 | ENSMUSG00000040620,2,2,5.144486018,2,2,3.328525095,0,0,151,0,0,6
Rpl10-ps5,ENSMUSG00000110679,ENSMUSG00000110679,49.74619197,1.560015508,0.999848702,,Rpl10-ps5 | ENSMUSG00000110679,2.418233991,7.771961566,3.46775144,2,3.80739084,6.11886861,1,159,34,0,10,65
Dync1i1,ENSMUSG00000029757,ENSMUSG00000029757,26.49147314,8.001315213,0.206307847,,Dync1i1 | ENSMUSG00000029757,2,7.075769183,5.002104863,2,2,2,0,97,135,0,0,0
Sema4a,ENSMUSG00000028064,ENSMUSG00000028064,58.98943837,-1.208694282,0.999848702,,Sema4a | ENSMUSG00000028064,2,6.408888144,4.905408018,2,6.906939205,7.076740987,0,60,125,0,116,130
Gm15644,ENSMUSG00000084154,ENSMUSG00000084154,42.30321418,-9.173145282,0.143242534,,Gm15644 | ENSMUSG00000084154,2,2,2,6.830537592,7.209502292,2,0,0,0,78,144,0
Myl12a,ENSMUSG00000024048,ENSMUSG00000024048,20.07099586,4.007350328,0.582449566,,Myl12a | ENSMUSG00000024048,6.42718634,2,5.144486018,2,3.459463618,2,61,0,151,0,7,0
Prmt2,ENSMUSG00000020230,ENSMUSG00000020230,13.26590189,-0.595086085,NA,,Prmt2 | ENSMUSG00000020230,2,2,5.152935031,2,5.643902452,2.588631224,0,0,152,0,46,2
Pigg,ENSMUSG00000029263,ENSMUSG00000029263,21.23123938,-1.840987444,NA,,Pigg | ENSMUSG00000029263,2,2,4.983277042,2,2,6.697054041,0,0,133,0,0,99
Unc119,ENSMUSG00000002058,ENSMUSG00000002058,33.5127414,22.40888109,NA,,Unc119 | ENSMUSG00000002058,2,7.680018008,2,2,2,2,0,149,0,0,0,0
Ggps1,ENSMUSG00000021302,ENSMUSG00000021302,33.5127414,22.40888109,NA,,Ggps1 | ENSMUSG00000021302,2,7.680018008,2,2,2,2,0,149,0,0,0,0
Rpp21,ENSMUSG00000024446,ENSMUSG00000024446,24.83419891,-22.39821266,NA,,Rpp21 | ENSMUSG00000024446,2,2,2,2,7.257436813,2,0,0,0,0,149,0
Sncaip,ENSMUSG00000024534,ENSMUSG00000024534,5.159211719,5.6520018,NA,,Sncaip | ENSMUSG00000024534,2,2,5.127438086,2,2,2,0,0,149,0,0,0
Tsku,ENSMUSG00000049580,ENSMUSG00000049580,33.5127414,22.40888109,NA,,Tsku | ENSMUSG00000049580,2,7.680018008,2,2,2,2,0,149,0,0,0,0
Cracr2a,ENSMUSG00000061414,ENSMUSG00000061414,33.5127414,22.40888109,NA,,Cracr2a | ENSMUSG00000061414,2,7.680018008,2,2,2,2,0,149,0,0,0,0
Gm21698,ENSMUSG00000096045,ENSMUSG00000096045,5.159211719,5.6520018,NA,,Gm21698 | ENSMUSG00000096045,2,2,5.127438086,2,2,2,0,0,149,0,0,0
2010308F09Rik,ENSMUSG00000100714,ENSMUSG00000100714,5.159211719,5.6520018,NA,,2010308F09Rik | ENSMUSG00000100714,2,2,5.127438086,2,2,2,0,0,149,0,0,0
Gm7815,ENSMUSG00000106201,ENSMUSG00000106201,34.96223423,-22.85840835,NA,,Gm7815 | ENSMUSG00000106201,2,2,2,7.739938575,2,2,0,0,0,149,0,0
Gm45824,ENSMUSG00000110604,ENSMUSG00000110604,5.159211719,5.6520018,NA,,Gm45824 | ENSMUSG00000110604,2,2,5.127438086,2,2,2,0,0,149,0,0,0
