"Gene_ID","Symbol","iDEP_baseMean","iDEP_log2FC","iDEP_adjPval","Loupe_Average","Loupe_log2FC","Loupe_Pval","log2FC_diff","abs_log2FC_diff"
"ENSMUSG00000028426","Rad23b","4.321782356","-0.662955633","NA","5.6931263017738205","-0.24507020697118298","0.977807416324423","-0.41788542602881706","0.41788542602881706"
"ENSMUSG00000028430","Nol6","2.677419351","0.418105","NA","4.939624291244932","0.36152020919519456","0.5573357922790527","0.05658479080480544","0.05658479080480544"
"ENSMUSG00000028431","Elp1","3.260947387","-0.112192257","NA","3.432620270187156","-0.08448867715149211","1","-0.027703579848507895","0.027703579848507895"
"ENSMUSG00000028433","Ubap2","2.775743056","-0.495369611","NA","3.2651753789585145","0.08787212933654898","0.9432845112461665","-0.583241740336549","0.583241740336549"
"ENSMUSG00000028434","Epb41l4b","2.223907816","-2.384037856","NA","4.604734508787649","0.8839412438476382","0.22278281624617005","-3.267979099847638","3.267979099847638"
"ENSMUSG00000028436","Dcaf12","1.808902999","-0.640121514","NA","3.097730487729873","0.15667214829179588","0.8676696240081333","-0.7967936622917958","0.7967936622917958"
"ENSMUSG00000028437","Ubap1","1.568176102","-0.642805997","NA","1.2558366842148132","-0.7546592204755914","0.5781724071260428","0.11185322347559146","0.11185322347559146"
"ENSMUSG00000028439","Fam219a","5.841817376","-0.555794132","0.398074946","6.781518094759992","-0.1570561280245535","1","-0.39873800397544656","0.39873800397544656"
"ENSMUSG00000028443","Nudt2","0.966416069","0.153373864","NA","1.507004021057776","-0.052555813846204","1","0.205929677846204","0.205929677846204"
"ENSMUSG00000028444","Cntfr","2.209460397","-1.414122304","NA","5.190791628087895","1.7356902852636955","0.1022652254143683","-3.1498125892636955","3.1498125892636955"
"ENSMUSG00000028445","Enho","0.981472136","-0.689443982","NA","2.176783585972343","1.1209804411484874","0.2112913412839464","-1.8104244231484874","1.8104244231484874"
"ENSMUSG00000028447","Dctn3","5.430143967","-0.356699154","NA","7.786187442131842","-0.08503186053173772","1","-0.2716672934682623","0.2716672934682623"
"ENSMUSG00000028452","Vcp","11.76470312","-0.202836991","0.714811625","14.818872873734797","-0.21706731910215193","0.9975386796582589","0.01423032810215194","0.01423032810215194"
"ENSMUSG00000028455","Stoml2","1.735233337","-0.042136367","NA","2.3442284772009847","0.021444767597572856","1","-0.06358113459757286","0.06358113459757286"
"ENSMUSG00000028456","Unc13b","1.715018735","0.486916713","NA","1.9256162491293805","0.14697564968143184","0.9498841854350047","0.33994106331856816","0.33994106331856816"
"ENSMUSG00000028458","Tesk1","3.854068874","-0.605652431","NA","4.269844726330366","-0.45204244626114365","0.7406217518100408","-0.15360998473885634","0.15360998473885634"
"ENSMUSG00000028461","Ccdc107","12.87056418","0.516516525","0.24225977","14.651427982506155","-0.09049704973833128","1","0.6070135747383313","0.6070135747383313"
"ENSMUSG00000028463","Car9","0.245449292","-0.109135989","NA","1.0883917929861715","2.828799689655177","0.003264517184665225","-2.937935678655177","2.937935678655177"
"ENSMUSG00000028464","Tpm2","2.45779211","0.028654834","NA","3.014008042115552","-0.10538525463790971","1","0.1340400886379097","0.1340400886379097"
"ENSMUSG00000028466","Creb3","3.935651884","0.025794928","NA","3.600065161415798","-0.34185376170964976","0.9505511789987142","0.36764868970964976","0.36764868970964976"
"ENSMUSG00000028467","Gba2","2.643061065","0.746899968","NA","4.269844726330366","0.41445596054641753","0.585814380574951","0.3324440074535825","0.3324440074535825"
"ENSMUSG00000028468","Rgp1","1.462284715","-0.178965069","NA","1.3395591298291343","-0.18387414037993366","1","0.004909071379933655","0.004909071379933655"
"ENSMUSG00000028470","Hint2","0.723753926","-0.169917158","NA","1.1721142386004924","0.04081009246450376","1","-0.21072725046450377","0.21072725046450377"
"ENSMUSG00000028478","Clta","13.3677338","-0.455939262","0.426582596","20.428276729894296","0.07299648130997394","0.8495989860214952","-0.528935743309974","0.528935743309974"
"ENSMUSG00000028479","Gne","1.087428192","0.382425285","NA","1.4232815754434551","0.4047734071490785","0.7505301220842859","-0.022348122149078498","0.022348122149078498"
"ENSMUSG00000028483","Snapc3","4.752667623","-0.012954359","NA","4.855901845630611","-0.23750846142440363","0.992683142930284","0.22455410242440363","0.22455410242440363"
"ENSMUSG00000028484","Psip1","15.59291","-0.056162147","0.942320355","19.423607382522444","-0.08130706702660451","1","0.025144920026604504","0.025144920026604504"
"ENSMUSG00000028488","Sh3gl2","34.61654181","-0.124843032","0.775294198","42.36355748084637","-0.20848894841936882","1","0.08364591641936882","0.08364591641936882"
"ENSMUSG00000028496","Mllt3","1.314048168","-0.787781704","NA","1.1721142386004924","-0.1926800377552746","1","-0.5951016662447255","0.5951016662447255"
"ENSMUSG00000028514","Usp24","4.911042713","0.284968167","NA","5.609403856159499","-0.05298007352898182","1","0.3379482405289818","0.3379482405289818"
"ENSMUSG00000028517","Plpp3","3.389046619","-1.576900983","NA","8.790856789503692","1.3164058148846656","0.33584477885673086","-2.893306797884666","2.893306797884666"
"ENSMUSG00000028518","Prkaa2","1.407818163","-0.526646464","NA","1.5907264666720968","-0.504624044070015","0.7690703942064896","-0.022022419929984993","0.022022419929984993"
"ENSMUSG00000028519","Dab1","12.73526321","0.566066333","0.426582596","12.390921950919491","-0.19900984949738287","1","0.7650761824973829","0.7650761824973829"
"ENSMUSG00000028522","Mier1","2.004818076","-0.518209499","NA","2.260506031586664","-0.1438929643490876","1","-0.3743165346509124","0.3743165346509124"
"ENSMUSG00000028524","Sgip1","3.705702483","-0.287182535","NA","4.521012063173328","-0.15139182926464256","1","-0.13579070573535745","0.13579070573535745"
"ENSMUSG00000028525","Pde4b","1.234753212","-0.917777096","NA","3.432620270187156","1.7356902852636957","0.020669744800255224","-2.6534673812636957","2.6534673812636957"
"ENSMUSG00000028527","Ak4","1.157594623","-1.194292769","NA","1.4232815754434551","1.265370350483662","0.3805079930173641","-2.459663119483662","2.459663119483662"
"ENSMUSG00000028528","Dnajc6","4.617206216","0.066257036","NA","6.697795649145671","0.06483736311095312","0.9289189877073044","0.0014196728890468885","0.0014196728890468885"
"ENSMUSG00000028530","Jak1","2.564069347","0.011632122","NA","3.851232498258761","0.1297773893856462","0.8873483557771517","-0.11814526738564621","0.11814526738564621"
"ENSMUSG00000028532","Cachd1","0.646036043","1.372286034","NA","1.0046693473718507","0.651495157847267","0.7058815201123082","0.7207908761527331","0.7207908761527331"
"ENSMUSG00000028538","St3gal3","3.783952474","0.283696581","NA","4.855901845630611","0.0711978027946727","0.9361190067077549","0.2124987782053273","0.2124987782053273"
"ENSMUSG00000028541","B4galt2","1.32224933","-1.245724157","NA","0.9209469017575298","-1.0374489214559957","0.3277844953790533","-0.2082752355440043","0.2082752355440043"
"ENSMUSG00000028542","Slc6a9","1.944301283","-0.493296642","NA","3.851232498258761","0.9092770273904067","0.18028177143950755","-1.4025736693904067","1.4025736693904067"
"ENSMUSG00000028546","Elavl4","1.078935688","-0.991278318","NA","2.176783585972343","1.0107975233980646","0.19369239008232034","-2.0020758413980646","2.0020758413980646"
"ENSMUSG00000028550","Atg4c","3.0842741","0.223088342","NA","3.432620270187156","-0.005776701137451212","1","0.2288650431374512","0.2288650431374512"
"ENSMUSG00000028552","Eps15","2.499142624","-0.743013928","NA","3.683787607030119","0.4953759559299853","0.48612400850868936","-1.2383898839299854","1.2383898839299854"
"ENSMUSG00000028556","Dock7","1.843735804","-0.826392042","NA","3.1814529333441937","0.4588500799048709","0.5386301039408399","-1.2852421219048709","1.2852421219048709"
"ENSMUSG00000028557","Rnf11","7.549165081","0.025844037","0.972619698","9.125746571960976","-0.28465836012810675","0.944305806414515","0.31050239712810673","0.31050239712810673"
"ENSMUSG00000028559","Osbpl9","2.482234081","-0.461205458","NA","2.7628407052725894","-0.2970847508279246","0.9512660158763512","-0.1641207071720754","0.1641207071720754"
"ENSMUSG00000028563","Tm2d1","2.046249372","0.669626322","NA","1.8418938035150596","0.12546783214080115","0.9760051492978915","0.5441584898591989","0.5441584898591989"
"ENSMUSG00000028565","Nfia","2.617516019","-0.747950836","NA","6.61407320353135","1.746437720097703","0.00922058511142095","-2.494388556097703","2.494388556097703"
"ENSMUSG00000028567","Txndc12","2.220147806","0.043428663","NA","2.4279509228153056","-0.08065342002116327","1","0.12408208302116328","0.12408208302116328"
"ENSMUSG00000028572","Hook1","1.762015219","0.905239354","NA","2.260506031586664","0.6429331443438432","0.5062149758198323","0.2623062096561568","0.2623062096561568"
"ENSMUSG00000028576","Ift74","1.31657398","1.232264826","NA","1.6744489122864177","0.37813828064561184","0.7509932214049336","0.8541265453543881","0.8541265453543881"
"ENSMUSG00000028577","Plaa","2.797487336","0.001425835","NA","2.8465631508869103","-0.3853251156976707","0.907087565712591","0.3867509506976707","0.3867509506976707"
"ENSMUSG00000028580","Pum1","3.133833664","0.006767182","NA","3.3488978245728354","-0.06725945767390762","1","0.07402663967390762","0.07402663967390762"
"ENSMUSG00000028582","Cc2d1b","0.622179819","1.057693573","NA","1.1721142386004924","1.2502634580934537","0.2404736928560801","-0.19256988509345363","0.19256988509345363"
"ENSMUSG00000028603","Scp2","1.452440766","0.245032801","NA","2.5116733684296264","0.2975691728718104","0.7556405480366268","-0.0525363718718104","0.0525363718718104"
"ENSMUSG00000028608","Czib","1.688162768","-0.825736564","NA","2.0093386947437013","-0.05716506709879343","1","-0.7685714969012065","0.7685714969012065"
"ENSMUSG00000028609","Magoh","2.147752965","0.415076184","NA","1.9256162491293805","-0.3195921502374942","0.9765854370411883","0.7346683342374942","0.7346683342374942"
"ENSMUSG00000028613","Lrp8","17.91946906","0.445465842","0.52288714","20.428276729894296","0.0681225069415019","0.8915888374834255","0.3773433350584981","0.3773433350584981"
"ENSMUSG00000028614","Ndc1","1.490011829","0.317248003","NA","1.5907264666720968","-0.2173420919895438","1","0.5345900949895438","0.5345900949895438"
"ENSMUSG00000028617","Lrrc42","1.150227406","-0.286868511","NA","1.4232815754434551","-0.2680618495974121","0.9903494569617736","-0.01880666140258791","0.01880666140258791"
"ENSMUSG00000028618","Tmem59","8.945028005","0.118780718","0.867098399","10.465305701790111","0.07272527254126615","0.8951714668242698","0.04605544545873384","0.04605544545873384"
"ENSMUSG00000028619","Tceanc2","0.639192291","-0.311826789","NA","1.0883917929861715","0.08463859408476701","1","-0.396465383084767","0.396465383084767"
"ENSMUSG00000028630","Dyrk2","0.517131235","-0.575144651","NA","1.0046693473718507","0.6862605760079435","0.6132781963603479","-1.2614052270079434","1.2614052270079434"
"ENSMUSG00000028634","Hivep3","1.880109955","0.360192456","NA","2.3442284772009847","0.4598868712113604","0.6329303238278058","-0.09969441521136041","0.09969441521136041"
"ENSMUSG00000028637","Ccdc30","1.768998209","-0.541032464","NA","2.6791182596582686","0.05685010372877164","0.997272426765127","-0.5978825677287717","0.5978825677287717"
"ENSMUSG00000028639","Ybx1","3.15349133","0.186564066","NA","5.274514073702216","0.16844717998425685","0.8004658534624802","0.018116886015743155","0.018116886015743155"
"ENSMUSG00000028646","Rragc","1.656378903","0.20190963","NA","2.260506031586664","0.08463859408476693","0.9783657511697529","0.11727103591523308","0.11727103591523308"
"ENSMUSG00000028647","Mycbp","0.676050836","-0.132884732","NA","0.5860571193002462","-0.722716327972837","0.711006426479831","0.5898315959728371","0.5898315959728371"
"ENSMUSG00000028648","Ndufs5","3.66729763","-0.534204686","NA","3.432620270187156","-0.8604994708807148","0.22613760178195258","0.3262947848807147","0.3262947848807147"
"ENSMUSG00000028649","Macf1","13.02681884","0.395883311","0.654125131","13.814203526362947","0.03366367341023402","0.9505511789987142","0.362219637589766","0.362219637589766"
"ENSMUSG00000028651","Ppie","1.14518415","0.017153517","NA","1.5907264666720968","0.3433728624849351","0.7726686288626484","-0.3262193454849351","0.3262193454849351"
"ENSMUSG00000028653","Trit1","1.732287698","0.084243341","NA","2.260506031586664","0.36936807101787983","0.7128535629329196","-0.28512473001787986","0.28512473001787986"
"ENSMUSG00000028654","Mycl","0.770881443","0.443134119","NA","2.176783585972343","0.8128581457861555","0.2404736928560801","-0.36972402678615546","0.36972402678615546"
"ENSMUSG00000028656","Cap1","5.608852048","-0.260183396","0.735013433","6.195460975459746","-0.2670122351161277","0.9410945332523978","0.006828839116127694","0.006828839116127694"
"ENSMUSG00000028657","Ppt1","6.589577797","0.322800947","0.59285945","8.539689452660731","0.10506088606237274","0.8740106953942879","0.21774006093762727","0.21774006093762727"
"ENSMUSG00000028661","Epha8","6.59235575","-0.568349547","0.530888243","9.293191463189618","-0.041565029928227304","1","-0.5267845170717727","0.5267845170717727"
"ENSMUSG00000028664","Ephb2","3.779850604","-1.664141813","NA","2.5953958140439477","-0.7961784899138582","0.609657712928571","-0.8679633230861419","0.8679633230861419"
"ENSMUSG00000028668","Eloa","2.003952627","0.159169687","NA","3.097730487729873","0.2875196277514176","0.7247904789789479","-0.1283499407514176","0.1283499407514176"
"ENSMUSG00000028669","Pithd1","2.365354538","-0.281765852","NA","3.516342715801477","0.28582183992277654","0.750772623313421","-0.5675876919227765","0.5675876919227765"
"ENSMUSG00000028670","Lypla2","2.230972458","-1.229778088","NA","2.6791182596582686","-0.18966184619236004","1","-1.04011624180764","1.04011624180764"
"ENSMUSG00000028671","Gale","1.223923833","-0.754340492","NA","1.2558366842148132","-0.16442177771376087","1","-0.5899187142862391","0.5899187142862391"
"ENSMUSG00000028672","Hmgcl","2.087329042","-0.062104928","NA","3.2651753789585145","0.417373443928712","0.5620760505373835","-0.479478371928712","0.479478371928712"
"ENSMUSG00000028673","Fuca1","1.758373036","-0.425022372","NA","1.5907264666720968","0.035944337292687756","1","-0.46096670929268774","0.46096670929268774"
"ENSMUSG00000028675","Pnrc2","2.679217198","-0.925049781","NA","2.8465631508869103","-0.32175998692020435","0.958307705666393","-0.6032897940797957","0.6032897940797957"
"ENSMUSG00000028676","Srsf10","3.063330409","0.006851258","NA","3.097730487729873","-0.1434092442973176","1","0.1502605022973176","0.1502605022973176"
"ENSMUSG00000028677","Rnf220","5.372744256","-0.211742508","NA","8.874579235118015","0.2519498347213407","0.5902386150915269","-0.4636923427213407","0.4636923427213407"
"ENSMUSG00000028683","Eif2b3","1.598188181","-0.205052047","NA","2.176783585972343","0.010797523398064612","1","-0.2158495703980646","0.2158495703980646"
"ENSMUSG00000028684","Urod","0.778796212","-0.073803686","NA","1.2558366842148132","-0.34312766469828304","0.944305806414515","0.26932397869828306","0.26932397869828306"
"ENSMUSG00000028688","Toe1","0.98930542","-1.000400565","NA","1.1721142386004924","0.18417426763568132","0.9588920324466563","-1.1845748326356813","1.1845748326356813"
"ENSMUSG00000028690","Mmachc","1.362233735","-0.27736411","NA","1.4232815754434551","-0.3446831312003248","0.9266263316443663","0.06731902120032479","0.06731902120032479"
"ENSMUSG00000028691","Prdx1","0.848881436","-0.051754623","NA","1.0883917929861715","-0.11605875615236207","1","0.06430413315236207","0.06430413315236207"
"ENSMUSG00000028692","Akr1a1","13.91177605","-0.748506902","0.150482258","18.08404825269331","-0.2755369701595587","0.9187962582804268","-0.47296993184044134","0.47296993184044134"
"ENSMUSG00000028693","Nasp","1.305212763","-1.280887619","NA","2.176783585972343","0.3840148469822813","0.6887107572244676","-1.6649024659822813","1.6649024659822813"
"ENSMUSG00000028698","Pik3r3","2.452913287","0.245195672","NA","3.014008042115552","0.6701831787520438","0.5192472963901449","-0.4249875067520438","0.4249875067520438"
"ENSMUSG00000028700","Pomgnt1","1.247548925","-0.193844623","NA","2.093061140358022","0.16116953126418587","0.9361190067077549","-0.35501415426418587","0.35501415426418587"
"ENSMUSG00000028701","Lurap1","2.02342562","-0.319308636","NA","3.3488978245728354","1.343372862484935","0.15473663314905053","-1.662681498484935","1.662681498484935"
"ENSMUSG00000028703","Lrrc41","3.040989445","-1.119107226","NA","3.097730487729873","-0.4310674370999339","0.7630626437647312","-0.688039788900066","0.688039788900066"
"ENSMUSG00000028708","Mknk1","1.597432023","-1.270501689","NA","1.0046693473718507","-1.0114698548751626","0.3218630883846307","-0.25903183412483743","0.25903183412483743"
"ENSMUSG00000028710","Atpaf1","1.185471097","-0.158382962","NA","1.8418938035150596","-0.20988077850888298","1","0.05149781650888299","0.05149781650888299"
"ENSMUSG00000028719","Cmpk1","5.382327525","-0.186271372","NA","4.604734508787649","-0.7621615516874218","0.30768925168853967","0.5758901796874218","0.5758901796874218"
"ENSMUSG00000028729","Ebna1bp2","3.842867492","0.114760786","NA","5.358236519316537","0.12733593618831085","0.8717102877957993","-0.012575150188310846","0.012575150188310846"
"ENSMUSG00000028737","Aldh4a1","0.839940412","-0.63188452","NA","1.2558366842148132","0.412635524922049","0.7898854717208362","-1.044520044922049","1.044520044922049"
"ENSMUSG00000028743","Akr7a5","1.516115485","-0.95614042","NA","2.0093386947437013","-0.18269594918265264","1","-0.7734444708173474","0.7734444708173474"
"ENSMUSG00000028745","Capzb","6.906566454","-0.556288102","0.387820208","8.121077224589126","-0.32500564642385843","0.848510860263513","-0.23128245557614158","0.23128245557614158"
"ENSMUSG00000028756","Pink1","5.696336514","0.017867136","0.983701394","7.953632333360484","0.17011214847936662","0.7713121015099562","-0.15224501247936661","0.15224501247936661"
"ENSMUSG00000028757","Ddost","8.895770269","-0.124748685","0.834960909","9.293191463189618","-0.28390044309418494","0.9203435945100772","0.15915175809418494","0.15915175809418494"
"ENSMUSG00000028758","Kif17","0.876917267","-0.68185002","NA","0.8372244561432088","-0.3264785358227339","0.9903494569617736","-0.35537148417726605","0.35537148417726605"
"ENSMUSG00000028759","Hp1bp3","7.855521259","0.031462893","0.966147275","10.214138364947148","-0.01560882715837364","1","0.04707172015837364","0.04707172015837364"
"ENSMUSG00000028760","Eif4g3","12.89112277","0.026854789","0.969127457","15.404929993035044","-0.07507238775786362","1","0.10192717675786363","0.10192717675786363"
"ENSMUSG00000028771","Ptpn12","1.963832639","0.001070533","NA","2.7628407052725894","0.5481926543734332","0.4522318689457908","-0.5471221213734332","0.5471221213734332"
"ENSMUSG00000028772","Zcchc17","2.308683673","-0.17767372","NA","3.432620270187156","0.13577744307656792","0.8919475067123056","-0.31345116307656795","0.31345116307656795"
"ENSMUSG00000028773","Fabp3","3.204578975","-0.963986284","NA","4.939624291244932","-0.08065342002116305","1","-0.8833328639788369","0.8833328639788369"
"ENSMUSG00000028779","Pef1","1.769952087","-0.332275333","NA","2.093061140358022","-0.2960374222585975","0.9672098505751178","-0.03623791074140248","0.03623791074140248"
"ENSMUSG00000028782","Adgrb2","4.195008452","-0.319541526","NA","6.446628312302709","0.6344216444883257","0.261206441861339","-0.9539631704883258","0.9539631704883258"
"ENSMUSG00000028785","Hpca","21.44620353","-0.633940804","0.319595914","22.019003196566395","-0.7695799535194547","0.24363777430970926","0.13563914951945477","0.13563914951945477"
"ENSMUSG00000028788","Ptp4a2","0.805394025","0.06008632","NA","0.753502010528888","-0.5635177331235834","0.8888043275401373","0.6236040531235835","0.6236040531235835"
"ENSMUSG00000028789","Azin2","1.675413436","-0.241883125","NA","1.8418938035150596","-0.20988077850888298","1","-0.03200234649111702","0.03200234649111702"
"ENSMUSG00000028790","Khdrbs1","4.826153317","-0.862698631","NA","6.195460975459746","-0.016523082601447303","1","-0.8461755483985527","0.8461755483985527"
"ENSMUSG00000028792","Ak2","3.897178291","-0.371335673","NA","4.018677389487403","-0.45130822953755834","0.721220916347439","0.07997255653755836","0.07997255653755836"
"ENSMUSG00000028793","Rnf19b","15.10093855","-0.166708417","0.795802926","18.837550263222198","-0.31420644154376554","0.8722855729693714","0.14749802454376554","0.14749802454376554"
"ENSMUSG00000028795","Ccdc28b","3.994515282","-0.332362616","NA","6.279183421074067","0.333912533235869","0.585814380574951","-0.666275149235869","0.666275149235869"
"ENSMUSG00000028796","Phc2","8.591281378","-0.174760545","0.849435221","12.139754614076528","0.29002343789200147","0.5822374769183404","-0.46478398289200146","0.46478398289200146"
"ENSMUSG00000028797","Tmem234","5.582952309","0.472060175","NA","8.037354778974805","0.2958272782171423","0.585814380574951","0.17623289678285775","0.17623289678285775"
"ENSMUSG00000028798","Eif3i","2.642459839","-1.255853902","NA","2.176783585972343","-1.025860947180784","0.18913175902129978","-0.2299929548192159","0.2299929548192159"
"ENSMUSG00000028799","Zfp362","1.188835486","-0.964343078","NA","1.8418938035150596","0.22307862876722329","0.883718595968763","-1.1874217067672233","1.1874217067672233"
"ENSMUSG00000028800","Hdac1","1.305914162","-0.580429234","NA","1.6744489122864177","0.6271658284855266","0.5845166780654659","-1.2075950624855265","1.2075950624855265"
"ENSMUSG00000028803","Nipal3","1.997110531","-0.215593653","NA","2.8465631508869103","0.1417390013152846","0.9281139253630185","-0.3573326543152846","0.3573326543152846"
"ENSMUSG00000028804","Csmd2","1.127833436","-0.469450485","NA","2.5116733684296264","1.107744613991793","0.20347436232968463","-1.577195098991793","1.577195098991793"
"ENSMUSG00000028809","Srrm1","4.23175759","0.504349118","NA","4.688456954401969","-0.062141862675402226","1","0.5664909806754023","0.5664909806754023"
"ENSMUSG00000028820","Sfpq","6.570337952","0.149662285","0.912970894","7.953632333360484","0.22443178976142786","0.7509932214049336","-0.07476950476142785","0.07476950476142785"
"ENSMUSG00000028821","Syf2","2.166129092","-0.616278434","NA","4.855901845630611","0.7182212716480803","0.12998944937495066","-1.3344997056480803","1.3344997056480803"
"ENSMUSG00000028822","Tmem50a","3.359528506","-0.167946817","NA","3.76751005264444","-0.02180843035631108","1","-0.14613838664368892","0.14613838664368892"
"ENSMUSG00000028826","Maco1","4.669929152","0.405854673","NA","6.279183421074067","0.4213753744862081","0.5356841096899244","-0.0155207014862081","0.0155207014862081"
"ENSMUSG00000028830","AU040320","2.96921938","-0.121278074","NA","3.600065161415798","-0.11008485510772914","1","-0.01119321889227086","0.01119321889227086"
"ENSMUSG00000028832","Stmn1","8.67136968","-1.15500243","0.203408962","11.302530157933319","-0.3356932048635901","0.9203750734987609","-0.8193092251364098","0.8193092251364098"
"ENSMUSG00000028833","Ncdn","29.02053151","-0.162905367","0.675922217","38.009990308901685","-0.05752533555887229","1","-0.1053800314411277","0.1053800314411277"
"ENSMUSG00000028837","Psmb2","4.568106368","-0.471702638","NA","5.525681410545179","-0.11017419990050525","1","-0.36152843809949475","0.36152843809949475"
"ENSMUSG00000028840","Zfp593","0.816413398","-0.058096253","NA","1.1721142386004924","0.2729835345935372","0.8868964523213496","-0.3310797875935372","0.3310797875935372"
"ENSMUSG00000028842","Ago3","1.943782886","-1.076970901","NA","1.8418938035150596","-0.3522337019202135","0.9903494569617736","-0.7247371990797864","0.7247371990797864"
"ENSMUSG00000028843","Sh3bgrl3","2.044508024","-0.122139764","NA","2.5953958140439477","-0.21121598919270212","1","0.08907622519270213","0.08907622519270213"
"ENSMUSG00000028847","Trappc3","4.498725367","-1.152259612","NA","6.195460975459746","-0.11780641843862893","1","-1.034453193561371","1.034453193561371"
"ENSMUSG00000028849","Map7d1","13.05902729","-0.496521575","0.402516787","18.586382926379237","0.04229709145600857","0.9151795450536668","-0.5388186664560086","0.5388186664560086"
"ENSMUSG00000028851","Nudc","6.975176064","-0.415649722","0.593652409","10.800195484247395","0.10599741182260836","0.8595083080958419","-0.5216471338226083","0.5216471338226083"
"ENSMUSG00000028854","Slc9a1","1.636823409","-0.04848976","NA","1.7581713579007385","-0.05517651400533985","1","0.00668675400533985","0.00668675400533985"
"ENSMUSG00000028857","Tmem222","2.936848279","0.600774324","NA","3.851232498258761","0.17686252545538728","0.828115150502173","0.4239117985446127","0.4239117985446127"
"ENSMUSG00000028863","Meaf6","1.863820795","-0.667288008","NA","3.1814529333441937","0.23645765856842327","0.7636126862979453","-0.9037456665684233","0.9037456665684233"
"ENSMUSG00000028868","Wasf2","0.487068035","1.76462113","NA","1.4232815754434551","2.0538662452899503","0.011728555663149974","-0.2892451152899502","0.2892451152899502"
"ENSMUSG00000028869","Gnl2","2.200569212","-1.165524978","NA","1.5907264666720968","-0.6834271968587801","0.585814380574951","-0.48209778114122004","0.48209778114122004"
"ENSMUSG00000028879","Stx12","6.796197821","-0.151515359","0.82541024","8.539689452660731","-0.07341441874386856","1","-0.07810094025613143","0.07810094025613143"
"ENSMUSG00000028882","Ppp1r8","2.544603419","-0.497600783","NA","3.014008042115552","-0.27372225917702986","0.958307705666393","-0.22387852382297013","0.22387852382297013"
"ENSMUSG00000028883","Sema3a","6.098398611","0.498524097","0.490571309","9.544358800032581","0.19450947657045203","0.734557540138818","0.30401462042954797","0.30401462042954797"
"ENSMUSG00000028889","Yrdc","1.181010775","-0.150322583","NA","1.6744489122864177","0.04918975808047721","1","-0.19951234108047722","0.19951234108047722"
"ENSMUSG00000028894","Inpp5b","3.201169173","1.04038402","NA","4.688456954401969","0.5038375346781812","0.5349567542266649","0.5365464853218189","0.5365464853218189"
"ENSMUSG00000028896","Rcc1","0.715197563","-0.150661619","NA","1.2558366842148132","0.32100504945648084","0.8282310881540638","-0.47166666845648086","0.47166666845648086"
"ENSMUSG00000028898","Trnau1ap","1.179041003","-0.887103894","NA","1.507004021057776","0.16503562122642285","0.9713513237048553","-1.0521395152264228","1.0521395152264228"
"ENSMUSG00000028899","Taf12","1.149688419","-1.976043068","NA","0.33488978245728357","-1.9929105253794972","0.05980523232010673","0.01686745737949713","0.01686745737949713"
"ENSMUSG00000028901","Gmeb1","1.33207019","0.579943395","NA","1.7581713579007385","0.2792425250652194","0.8747180907444151","0.3007008699347806","0.3007008699347806"
"ENSMUSG00000028902","Sf3a3","1.88513784","-0.803361925","NA","1.9256162491293805","-0.5392701868769062","0.7036670164445212","-0.26409173812309383","0.26409173812309383"
"ENSMUSG00000028906","Epb41","4.809091745","0.817701285","NA","6.530350757917029","0.6698736871621216","0.2905166949461748","0.14782759783787847","0.14782759783787847"
"ENSMUSG00000028907","Utp11","1.332824481","-0.484003173","NA","1.1721142386004924","-0.5046240440700148","0.8245472655140635","0.020620871070014812","0.020620871070014812"
"ENSMUSG00000028910","Mecr","2.305416061","0.403107617","NA","2.260506031586664","-0.13467443431970905","1","0.537782051319709","0.537782051319709"
"ENSMUSG00000028911","Srsf4","4.0555006","-0.575952671","NA","5.107069182473574","0.1028123184495624","0.9051101259712648","-0.6787649894495624","0.6787649894495624"
"ENSMUSG00000028914","Casp9","2.34146833","-0.874380389","NA","2.7628407052725894","-0.1985209163443351","1","-0.6758594726556649","0.6758594726556649"
"ENSMUSG00000028917","Plekhm2","1.717887571","-0.649810353","NA","2.093061140358022","0.11307524306314087","0.9707388458930927","-0.7628855960631409","0.7628855960631409"
"ENSMUSG00000028920","Fbxo42","2.156480092","0.427840976","NA","2.093061140358022","-0.11605875615236227","1","0.5438997321523622","0.5438997321523622"
"ENSMUSG00000028923","Necap2","0.643762863","-0.674469404","NA","1.2558366842148132","0.6995166727102106","0.5448861686530776","-1.3739860767102106","1.3739860767102106"
"ENSMUSG00000028926","Cdk14","3.071141139","0.459147514","NA","4.186122280716044","0.2213823381063249","0.7542222506081908","0.23776517589367507","0.23776517589367507"
"ENSMUSG00000028931","Kcnab2","11.98009721","-0.051416901","0.950746301","14.651427982506155","-0.24022280247231542","0.99903336266402","0.1888059014723154","0.1888059014723154"
"ENSMUSG00000028932","Psmc2","4.906730292","-0.463523499","NA","5.525681410545179","-0.28402490455661766","0.9229549776469144","-0.17949859444338234","0.17949859444338234"
"ENSMUSG00000028937","Acot7","32.58647659","-0.431814245","0.26964885","32.90292112642811","-0.6847295317337823","0.258171600980422","0.2529152867337823","0.2529152867337823"
"ENSMUSG00000028943","Espn","1.247839538","2.132264051","NA","1.0883917929861715","0.7244630298404414","0.681387524228424","1.4078010211595586","1.4078010211595586"
"ENSMUSG00000028944","Prkag2","4.060231981","-0.304401084","NA","4.102399835101723","-0.31655169591744325","0.9329215594188743","0.012150611917443266","0.012150611917443266"
