FeatureID,FeatureName,dtcl calca8 Average,dtcl calca8 Log2 Fold Change,dtcl calca8 P-Value,dtdt caca Average,dtdt caca Log2 Fold Change,dtdt caca P-Value
ENSMUSG00000018347,Zkscan6,1.2558366842148132,0.09544534904134971,1,1.1593689143835775,-0.09544534904134971,1
ENSMUSG00000021238,Aldh6a1,1.2558366842148132,0.09544534904134971,1,1.1593689143835775,-0.09544534904134971,1
ENSMUSG00000063281,Zfp35,1.2558366842148132,0.09544534904134971,1,1.1593689143835775,-0.09544534904134971,1
ENSMUSG00000042747,Krtcap2,2.260506031586664,0.0954453490413496,0.9775498273237367,2.0404892893150963,-0.0954453490413496,0.9775498273237367
ENSMUSG00000038206,Fbxo8,2.260506031586664,0.0954453490413496,0.9903945247049444,2.0404892893150963,-0.0954453490413496,0.9903945247049444
ENSMUSG00000032872,Cyb5r4,1.9256162491293805,0.0954453490413496,0.9970719085811564,1.746782497671257,-0.0954453490413496,0.9970719085811564
ENSMUSG00000032527,Pccb,3.2651753789585145,0.0954453490413496,0.9410945332523978,2.9216096642466156,-0.0954453490413496,0.9410945332523978
ENSMUSG00000021374,Nup153,1.9256162491293805,0.0954453490413496,1,1.746782497671257,-0.0954453490413496,1
ENSMUSG00000033943,Mga,1.5907264666720968,0.09544534904134949,0.9915134038934365,1.453075706027417,-0.09544534904134949,0.9915134038934365
ENSMUSG00000061731,Ext1,1.5907264666720968,0.09544534904134949,1,1.453075706027417,-0.09544534904134949,1
ENSMUSG00000007815,Rhoa,4.269844726330366,0.09544534904134938,0.9355054781198655,3.8027300391781345,-0.09544534904134938,0.9355054781198655
ENSMUSG00000025059,Gk,4.269844726330366,0.09544534904134938,0.930222327265163,3.8027300391781345,-0.09544534904134938,0.930222327265163
ENSMUSG00000025417,Pip4k2c,5.358236519316537,0.09427764760901525,0.9084151892682217,4.761141675068559,-0.09427764760901525,0.9084151892682217
ENSMUSG00000030245,Golt1b,4.688456954401969,0.09411383529580508,0.928122597034619,4.1737280917808794,-0.09411383529580508,0.928122597034619
ENSMUSG00000023030,Slc11a2,3.3488978245728354,0.09359455335340816,0.9512660158763512,2.9989009252055205,-0.09359455335340816,0.9512660158763512
ENSMUSG00000031167,Rbm3,3.3488978245728354,0.09359455335340816,0.9424910395853544,2.9989009252055205,-0.09359455335340816,0.9424910395853544
ENSMUSG00000039318,Rab3gap2,4.772179400016291,0.09282940083433822,0.9085807420540586,4.251019352739784,-0.09282940083433822,0.9085807420540586
ENSMUSG00000030521,Mphosph10,2.3442284772009847,0.09282940083433822,0.9873860277436399,2.1177805502740017,-0.09282940083433822,0.9873860277436399
ENSMUSG00000034910,Pygo1,2.3442284772009847,0.09282940083433822,0.987089889975808,2.1177805502740017,-0.09282940083433822,0.987089889975808
ENSMUSG00000030403,Vasp,4.437289617559007,0.09263581545452593,0.9410945332523978,3.9573125610959448,-0.09263581545452593,0.9410945332523978
ENSMUSG00000039648,Kyat1,2.0093386947437013,0.09241128895171635,1,1.824073758630162,-0.09241128895171635,1
ENSMUSG00000021733,Slc4a7,2.0093386947437013,0.09241128895171635,1,1.824073758630162,-0.09241128895171635,1
ENSMUSG00000026000,Lancl1,39.01465965627353,0.09235936916760679,0.831295822990044,34.34823637013746,-0.09235936916760679,0.831295822990044
ENSMUSG00000039384,Dusp10,5.190791628087895,0.09183409548897092,0.9212201712001437,4.622017405342529,-0.09183409548897092,0.9212201712001437
ENSMUSG00000021913,Ogdhl,4.855901845630611,0.09158959162585045,0.911453332836906,4.328310613698689,-0.09158959162585045,0.911453332836906
ENSMUSG00000040729,Cep126,8.037354778974805,0.09153666325600529,0.9076441571746691,7.126254260411057,-0.09153666325600529,0.9076441571746691
ENSMUSG00000000253,Gmpr,3.097730487729873,0.09145448884531526,0.9608453967066286,2.7824853945205863,-0.09145448884531526,0.9608453967066286
ENSMUSG00000055681,Cope,9.460636354418261,0.09145448884531504,0.8739405894240744,8.37837268794532,-0.09145448884531504,0.8739405894240744
ENSMUSG00000011837,Snapc2,1.3395591298291343,0.09098570085064989,1,1.2366601753424826,-0.09098570085064989,1
ENSMUSG00000000632,Sez6,8.121077224589126,0.0908039668904812,0.9361190067077549,7.2035455213699615,-0.0908039668904812,0.9361190067077549
ENSMUSG00000024392,Bag6,8.121077224589126,0.0908039668904812,0.8793696767181965,7.2035455213699615,-0.0908039668904812,0.8793696767181965
ENSMUSG00000021901,Bap1,3.851232498258761,0.09060679210496847,0.9410945332523978,3.4471902387671705,-0.09060679210496847,0.9410945332523978
ENSMUSG00000035642,Aamdc,2.4279509228153056,0.09039212131506424,0.9683565346159321,2.1950718112329066,-0.09039212131506424,0.9683565346159321
ENSMUSG00000020331,Hcn2,7.451297659674559,0.09039212131506424,0.9151795450536668,6.616131938082282,-0.09039212131506424,0.9151795450536668
ENSMUSG00000024319,Vps52,4.939624291244932,0.09039212131506424,0.9151795450536668,4.405601874657594,-0.09039212131506424,0.9151795450536668
ENSMUSG00000024735,Prpf19,7.451297659674559,0.09039212131506424,0.8915976501022853,6.616131938082282,-0.09039212131506424,0.8915976501022853
ENSMUSG00000039477,Tnrc18,5.6931263017738205,0.08995354552786239,0.9151795450536668,5.070306718904179,-0.08995354552786239,0.9151795450536668
ENSMUSG00000002210,Smg9,1.0046693473718507,0.08961627023915203,1,0.942953383698643,-0.08961627023915203,1
ENSMUSG00000072946,Ptgr2,1.0046693473718507,0.08961627023915203,1,0.942953383698643,-0.08961627023915203,1
ENSMUSG00000030754,Copb1,3.1814529333441937,0.08961627023915186,0.9608453967066286,2.8597766554794912,-0.08961627023915186,0.9608453967066286
ENSMUSG00000025413,Ttc4,7.200130322831596,0.08934883209937627,0.9410149777237687,6.399716407397348,-0.08934883209937627,0.9410149777237687
ENSMUSG00000026203,Dnajb2,6.865240540374312,0.0890556737522501,0.8919475067123056,6.106009615753508,-0.0890556737522501,0.8919475067123056
ENSMUSG00000034135,Sik3,2.8465631508869103,0.08895158695584926,0.9512660158763512,2.5660698638356516,-0.08895158695584926,0.9512660158763512
ENSMUSG00000073295,Nudt11,2.8465631508869103,0.08895158695584926,0.9741857116103906,2.5660698638356516,-0.08895158695584926,0.9741857116103906
ENSMUSG00000051185,Fam174a,5.4419589649308575,0.08855896345610992,0.9128915095152079,4.853891188219245,-0.08855896345610992,0.9128915095152079
ENSMUSG00000037400,Atp11b,1.7581713579007385,0.08855896345610981,0.9917211706158061,1.6076582279452276,-0.08855896345610981,0.9917211706158061
ENSMUSG00000001829,Clpb,1.7581713579007385,0.08855896345610981,0.9942961975925033,1.6076582279452276,-0.08855896345610981,0.9942961975925033
ENSMUSG00000038014,Fam120a,1.7581713579007385,0.08855896345610981,0.989614131743881,1.6076582279452276,-0.08855896345610981,0.989614131743881
ENSMUSG00000032599,Ip6k2,4.353567171944686,0.08829974235382387,0.9410945332523978,3.8954795523288204,-0.08829974235382387,0.9410945332523978
ENSMUSG00000017999,Ddx27,2.5116733684296264,0.0881158072428605,0.9608453967066286,2.272363072191812,-0.0881158072428605,0.9608453967066286
ENSMUSG00000003865,Gys1,2.5116733684296264,0.0881158072428605,0.9755116685924929,2.272363072191812,-0.0881158072428605,0.9755116685924929
ENSMUSG00000015016,Acsf3,2.5116733684296264,0.0881158072428605,0.9608453967066286,2.272363072191812,-0.0881158072428605,0.9608453967066286
ENSMUSG00000022601,Zbtb11,2.5116733684296264,0.0881158072428605,0.981315873715983,2.272363072191812,-0.0881158072428605,0.9813158737159839
ENSMUSG00000050148,Ubqln2,16.99565645970714,0.08802024237408856,0.8503337601604354,15.040879382602945,-0.08802024237408856,0.8503337601604354
ENSMUSG00000028433,Ubap2,3.2651753789585145,0.08787212933654898,0.9432845112461665,2.9370679164383966,-0.08787212933654898,0.9432845112461665
ENSMUSG00000026858,Miga2,7.367575214060238,0.08778726242626878,0.9238747715037228,6.554298929315158,-0.08778726242626878,0.9238747715037228
ENSMUSG00000027937,Jtb,5.944293638616783,0.08703310922514973,0.9266263316443663,5.302180501780895,-0.08703310922514973,0.9266263316443663
ENSMUSG00000030763,Lcmt1,5.944293638616783,0.08703310922514973,0.9102542186759003,5.302180501780895,-0.08703310922514973,0.9102542186759003
ENSMUSG00000056305,Usp39,1.4232815754434551,0.08703310922514956,1,1.3139514363013878,-0.08703310922514956,1
ENSMUSG00000033039,Micall1,1.4232815754434551,0.08703310922514956,1,1.3139514363013878,-0.08703310922514956,1
ENSMUSG00000036104,Rab3gap1,4.102399835101723,0.08636224427891115,0.9438410355016756,3.679064021643886,-0.08636224427891115,0.9438410355016756
ENSMUSG00000042688,Mapk6,1.8418938035150596,0.08557510501728849,0.989614131743881,1.6849494889041328,-0.08557510501728849,0.989614131743881
ENSMUSG00000020590,Snx13,3.76751005264444,0.08557510501728838,0.9512660158763512,3.3853572300000465,-0.08557510501728838,0.9512660158763512
ENSMUSG00000007653,Gabrb2,25.45162346675355,0.08527412701729364,0.8318945463309687,22.538131695616748,-0.08527412701729364,0.8318945463309687
ENSMUSG00000022257,Laptm4b,22.856227652709602,0.08495297522370748,0.8634423338172784,20.250310371233155,-0.08495297522370748,0.8634423338172784
ENSMUSG00000052698,Tln2,6.530350757917029,0.08491118644096529,0.9266263316443663,5.827761076301449,-0.08491118644096529,0.9266263316443663
ENSMUSG00000016940,Kctd2,8.874579235118015,0.08483984888608243,0.8723607756896717,7.8991668700001085,-0.08483984888608243,0.8723607756896717
ENSMUSG00000028619,Tceanc2,1.0883917929861715,0.08463859408476701,1,1.0202446446575482,-0.08463859408476701,1
ENSMUSG00000034042,Gpbp1l1,1.0883917929861715,0.08463859408476701,1,1.0202446446575482,-0.08463859408476701,1
ENSMUSG00000029641,Rasl11a,1.0883917929861715,0.08463859408476701,1,1.0202446446575482,-0.08463859408476701,1
ENSMUSG00000032264,Zw10,1.0883917929861715,0.08463859408476701,1,1.0202446446575482,-0.08463859408476701,1
ENSMUSG00000028252,Ccnc,2.260506031586664,0.08463859408476693,0.9783657511697529,2.0559475415068773,-0.08463859408476693,0.9783657511697529
ENSMUSG00000028646,Rragc,2.260506031586664,0.08463859408476693,0.9783657511697529,2.0559475415068773,-0.08463859408476693,0.9783657511697529
ENSMUSG00000046096,Mosmo,2.260506031586664,0.08463859408476693,0.9783657511697529,2.0559475415068773,-0.08463859408476693,0.9783657511697529
ENSMUSG00000021460,Auh,8.539689452660731,0.08442955329024171,0.9013482439962712,7.605460078356269,-0.08442955329024171,0.9013482439962712
ENSMUSG00000026991,Pkp4,5.023346736859253,0.08428564116780368,0.9379786393418791,4.498351387808281,-0.08428564116780368,0.9379786393418791
ENSMUSG00000049047,Armcx3,2.6791182596582686,0.08398623366628555,0.9681421335802775,2.4269455941096223,-0.08398623366628555,0.9681421335802775
ENSMUSG00000037989,Wnk2,12.558366842148134,0.08392576485889602,0.8781758751281074,11.160858082465907,-0.08392576485889602,0.8781758751281074
ENSMUSG00000007987,Ift22,1.507004021057776,0.08350573572982456,1,1.3912426972602931,-0.08350573572982456,1
ENSMUSG00000013822,Elof1,1.507004021057776,0.08350573572982456,1,1.3912426972602931,-0.08350573572982456,1
ENSMUSG00000022453,Naga,1.507004021057776,0.08350573572982456,1,1.3912426972602931,-0.08350573572982456,1
ENSMUSG00000029621,Arpc1a,6.279183421074067,0.08350573572982434,0.9046006704566911,5.6113455456165156,-0.08350573572982434,0.9046006704566911
ENSMUSG00000031878,Nae1,5.107069182473574,0.08325005207104441,0.9410945332523978,4.575642648767186,-0.08325005207104441,0.9410945332523978
ENSMUSG00000038187,Btbd10,7.116407877217275,0.08313709000381486,0.8973073330901319,6.353341650822005,-0.08313709000381486,0.8973073330901319
ENSMUSG00000056755,Grm7,9.962971028104185,0.08284531226171632,0.9379786393418791,8.873036758082314,-0.08284531226171632,0.9379786393418791
ENSMUSG00000024212,Mllt1,1.9256162491293805,0.0828453122617161,1,1.762240749863038,-0.0828453122617161,1
ENSMUSG00000025265,Fgd1,1.9256162491293805,0.0828453122617161,0.9974518744923051,1.762240749863038,-0.0828453122617161,0.9974518744923051
ENSMUSG00000026424,Gpr37l1,49.89857758613525,0.08265620142655727,0.9110405673231968,44.210601268493754,-0.08265620142655727,0.9110405673231968
ENSMUSG00000039967,Zfp292,2.3442284772009847,0.08241278488899972,0.9928743198764514,2.1332388024657827,-0.08241278488899972,0.9928743198764514
ENSMUSG00000036078,Sigmar1,4.772179400016291,0.08241278488899972,0.9355054781198655,4.281935857123346,-0.08241278488899972,0.9355054781198655
ENSMUSG00000048970,C1galt1c1,2.3442284772009847,0.08241278488899972,0.9831332063348707,2.1332388024657827,-0.08241278488899972,0.9831332063348707
ENSMUSG00000029111,Nelfa,2.7628407052725894,0.08210754950419696,0.9776059385348467,2.5042368550685277,-0.08210754950419696,0.9776059385348467
ENSMUSG00000000743,Chmp1a,4.855901845630611,0.08135766901489427,0.9355054781198655,4.359227118082251,-0.08135766901489427,0.9355054781198655
ENSMUSG00000001576,Ergic1,12.725811733376775,0.08112445233437438,0.8637682977470921,11.330898856575498,-0.08112445233437438,0.8637682977470921
ENSMUSG00000044349,Snhg11,89.4155719160947,0.08095714422810829,1,79.26991723945314,-0.08095714422810829,1
ENSMUSG00000026643,Nmt2,3.2651753789585145,0.08033845665114137,0.9640809066445757,2.9525261686301776,-0.08033845665114137,0.9640809066445757
ENSMUSG00000038696,Mapkap1,3.2651753789585145,0.08033845665114137,0.9640809066445757,2.9525261686301776,-0.08033845665114137,0.9640809066445757
ENSMUSG00000027247,Arhgap1,2.0093386947437013,0.08033845665114137,1,1.839532010821943,-0.08033845665114137,1
ENSMUSG00000038056,Kmt2c,2.0093386947437013,0.08033845665114137,1,1.839532010821943,-0.08033845665114137,1
ENSMUSG00000001794,Capns1,3.2651753789585145,0.08033845665114137,0.9640809066445757,2.9525261686301776,-0.08033845665114137,0.9640809066445757
ENSMUSG00000042606,Hirip3,2.0093386947437013,0.08033845665114137,1,1.839532010821943,-0.08033845665114137,1
ENSMUSG00000024413,Npc1,2.0093386947437013,0.08033845665114137,1,1.839532010821943,-0.08033845665114137,1
ENSMUSG00000041438,Utp4,1.5907264666720968,0.08033845665114125,1,1.4685339582191983,-0.08033845665114125,1
ENSMUSG00000022721,Trmt2a,1.5907264666720968,0.08033845665114125,1,1.4685339582191983,-0.08033845665114125,1
ENSMUSG00000016757,Ttll12,1.1721142386004924,0.08033845665114114,1,1.0975359056164533,-0.08033845665114114,1
ENSMUSG00000026825,Dnm1,52.82886318263648,0.07967280951899358,0.8245472655140635,46.90033714986366,-0.07967280951899358,0.8245472655140635
ENSMUSG00000004096,Cwc15,6.279183421074067,0.07954772216114092,0.9046006704566911,5.6268037978082965,-0.07954772216114092,0.9046006704566911
ENSMUSG00000020385,Clk4,5.4419589649308575,0.07942795170398131,0.958307705666393,4.884807692602807,-0.07942795170398131,0.958307705666393
ENSMUSG00000053536,Cstf2t,5.023346736859253,0.07935334562557328,0.9241207565979901,4.513809640000062,-0.07935334562557328,0.9241207565979901
ENSMUSG00000026058,Khdrbs2,3.76751005264444,0.07903225915051637,0.9681101197480261,3.4008154821918275,-0.07903225915051637,0.9681101197480261
ENSMUSG00000032604,Qars,3.3488978245728354,0.0788730476466426,0.971734380060219,3.0298174295890825,-0.0788730476466426,0.971734380060219
ENSMUSG00000021036,Sptlc2,3.3488978245728354,0.0788730476466426,0.9711326569037247,3.0298174295890825,-0.0788730476466426,0.9711326569037247
ENSMUSG00000027282,Mtch2,2.5116733684296264,0.07840065240964877,0.989614131743881,2.287821324383593,-0.07840065240964877,0.989614131743881
ENSMUSG00000043300,B3galnt1,2.5116733684296264,0.07840065240964877,0.989614131743881,2.287821324383593,-0.07840065240964877,0.989614131743881
ENSMUSG00000015671,Psma2,2.5116733684296264,0.07840065240964877,0.989614131743881,2.287821324383593,-0.07840065240964877,0.989614131743881
ENSMUSG00000039202,Abhd2,4.688456954401969,0.07823079368914998,0.9410945332523978,4.220102848356222,-0.07823079368914998,0.9410945332523978
ENSMUSG00000042763,Maneal,6.446628312302709,0.07802829596394023,0.9301485666702616,5.781386319726106,-0.07802829596394023,0.9301485666702616
ENSMUSG00000011096,Akt1s1,4.269844726330366,0.07802829596394001,0.9361190067077549,3.8491047957534774,-0.07802829596394001,0.9361190067077549
ENSMUSG00000038398,Upf3a,3.432620270187156,0.07747880251190087,0.9534502650215865,3.107108690547988,-0.07747880251190087,0.9534502650215865
ENSMUSG00000040524,Zfp609,3.432620270187156,0.07747880251190087,0.9498841854350047,3.107108690547988,-0.07747880251190087,0.9498841854350047
ENSMUSG00000025226,Fbxl15,1.6744489122864177,0.07747880251190076,1,1.5458252191781034,-0.07747880251190076,1
ENSMUSG00000027303,Ptpra,7.8699098877461635,0.07717811575781353,0.9067255979307336,7.048962999452152,-0.07717811575781353,0.9067255979307336
ENSMUSG00000014602,Kif1a,36.67043117907255,0.07705587266183933,0.828115150502173,32.632370376849764,-0.07705587266183933,0.828115150502173
ENSMUSG00000001632,Brpf1,5.274514073702216,0.076586321790034,0.937166870235213,4.745683422876778,-0.076586321790034,0.937166870235213
ENSMUSG00000024146,Cript,2.5953958140439477,0.076586321790034,0.9903494569617736,2.3651125853424984,-0.076586321790034,0.9903494569617736
ENSMUSG00000033159,Cnppd1,1.2558366842148132,0.07658632179003386,1,1.1748271665753585,-0.07658632179003386,1
ENSMUSG00000038594,Cep85l,1.2558366842148132,0.07658632179003386,1,1.1748271665753585,-0.07658632179003386,1
ENSMUSG00000033157,Abhd10,1.2558366842148132,0.07658632179003386,1,1.1748271665753585,-0.07658632179003386,1
ENSMUSG00000021266,Wars,6.195460975459746,0.0763365260936455,0.920497818778943,5.564970789041173,-0.0763365260936455,0.920497818778943
ENSMUSG00000045216,Hs6st1,5.776848747388141,0.07605109824804313,0.9310948707534628,5.193972736438427,-0.07605109824804313,0.9310948707534628
ENSMUSG00000032633,Flcn,2.176783585972343,0.07589255161994934,1,1.9941145327397534,-0.07589255161994934,1
ENSMUSG00000034259,Exosc4,2.176783585972343,0.07589255161994934,1,1.9941145327397534,-0.07589255161994934,1
ENSMUSG00000024283,Wac,2.176783585972343,0.07589255161994934,1,1.9941145327397534,-0.07589255161994934,1
ENSMUSG00000032625,Thsd7a,14.483983091277514,0.07550992463431161,0.8993528660384191,12.938557084520726,-0.07550992463431161,0.8993528660384191
ENSMUSG00000031772,Cntnap4,2.6791182596582686,0.07488402655903337,0.96920798438548,2.4424038463014033,-0.07488402655903337,0.96920798438548
ENSMUSG00000030397,Mark4,4.521012063173328,0.07488402655903315,0.9498042879714705,4.080978578630193,-0.07488402655903315,0.9498042879714705
ENSMUSG00000026442,Nfasc,27.879574389568855,0.07423218195700798,0.8677450096292502,24.872327776575684,-0.07423218195700798,0.8677450096292502
ENSMUSG00000061111,Mcrip1,7.8699098877461635,0.07402468271893925,0.9080482410602628,7.064421251643933,-0.07402468271893925,0.9080482410602628
ENSMUSG00000024780,Cdc37l1,7.8699098877461635,0.07402468271893925,0.9092033570970123,7.064421251643933,-0.07402468271893925,0.9092033570970123
ENSMUSG00000020640,Itsn2,1.3395591298291343,0.0732836991171909,1,1.2521184275342638,-0.0732836991171909,1
ENSMUSG00000047694,Yipf6,1.3395591298291343,0.0732836991171909,1,1.2521184275342638,-0.0732836991171909,1
ENSMUSG00000028478,Clta,20.428276729894296,0.07299648130997394,0.8495989860214952,18.2561958384934,-0.07299648130997394,0.8495989860214952
ENSMUSG00000029071,Dvl1,4.688456954401969,0.07297506823765465,0.9441390143803918,4.235561100548003,-0.07297506823765465,0.9441390143803918
ENSMUSG00000015474,Ppt2,4.688456954401969,0.07297506823765465,0.9505511789987142,4.235561100548003,-0.07297506823765465,0.9505511789987142
ENSMUSG00000038248,Sobp,3.2651753789585145,0.07284392010421725,0.9683565346159321,2.9679844208219586,-0.07284392010421725,0.9683565346159321
ENSMUSG00000051355,Commd1,3.2651753789585145,0.07284392010421725,0.9755116685924929,2.9679844208219586,-0.07284392010421725,0.9755116685924929
ENSMUSG00000028618,Tmem59,10.465305701790111,0.07272527254126615,0.8951714668242698,9.383159080411087,-0.07272527254126615,0.8951714668242698
ENSMUSG00000004207,Psap,39.85188411241674,0.07254620035821624,0.8634423338172784,35.56943829328816,-0.07254620035821624,0.8634423338172784
ENSMUSG00000005054,Cstb,3.76751005264444,0.07251895219184212,0.9588920324466563,3.4162737343836085,-0.07251895219184212,0.9588920324466834
ENSMUSG00000041319,Thoc6,1.8418938035150596,0.07251895219184212,1,1.7004077410959137,-0.07251895219184212,1
ENSMUSG00000016946,Kctd5,3.76751005264444,0.07251895219184212,0.9588920324466563,3.4162737343836085,-0.07251895219184212,0.9588920324466834
ENSMUSG00000024236,Svil,14.902595319349118,0.07230113758572321,0.9102642709420166,13.340471641507031,-0.07230113758572321,0.9102642709420166
ENSMUSG00000044030,Irf2bp1,4.772179400016291,0.07207084066754099,0.9485575649860885,4.312852361506908,-0.07207084066754099,0.9485575649860885
ENSMUSG00000010097,Nxf1,2.3442284772009847,0.07207084066754099,0.989614131743881,2.1486970546575637,-0.07207084066754099,0.989614131743881
ENSMUSG00000030753,Thap12,5.776848747388141,0.07177644314771747,0.9410945332523978,5.209430988630208,-0.07177644314771747,0.9410945332523978
ENSMUSG00000022451,Twf1,2.8465631508869103,0.07177644314771703,0.9745324998881275,2.5969863682192136,-0.07177644314771703,0.9745324998881275
ENSMUSG00000029471,Camkk2,4.353567171944686,0.07129331704813424,0.958307705666393,3.9418543089041638,-0.07129331704813424,0.958307705666393
ENSMUSG00000028538,St3gal3,4.855901845630611,0.0711978027946727,0.9361190067077549,4.390143622465813,-0.0711978027946727,0.9361190067077549
ENSMUSG00000068747,Sort1,19.67477471936541,0.07119780279467225,0.8951714668242698,17.606949246438596,-0.07119780279467225,0.8951714668242698
ENSMUSG00000013698,Pea15a,10.883917929861715,0.07073417459404441,0.9034380377749871,9.769615385205613,-0.07073417459404441,0.9034380377749871
ENSMUSG00000021114,Atp6v1d,15.907264666720968,0.07061485287490932,0.8818362285264668,14.252508520822113,-0.07061485287490932,0.8818362285264668
ENSMUSG00000038893,Fam117a,2.4279509228153056,0.07035436807851925,0.9974518744923051,2.225988315616469,-0.07035436807851925,0.9974518744923051
ENSMUSG00000021704,Mtx3,2.4279509228153056,0.07035436807851925,0.9898559394352406,2.225988315616469,-0.07035436807851925,0.9898559394352406
ENSMUSG00000036067,Slc2a6,1.4232815754434551,0.07035436807851919,1,1.329409688493169,-0.07035436807851919,1
ENSMUSG00000026918,Brd3,1.4232815754434551,0.07035436807851919,1,1.329409688493169,-0.07035436807851919,1
ENSMUSG00000026885,Ttll11,1.4232815754434551,0.07035436807851919,1,1.329409688493169,-0.07035436807851919,1
ENSMUSG00000037669,Ldah,1.4232815754434551,0.07035436807851919,1,1.329409688493169,-0.07035436807851919,1
ENSMUSG00000048232,Fbxo10,1.9256162491293805,0.07035436807851914,1,1.777699002054819,-0.07035436807851914,1
ENSMUSG00000002635,Pdcd2l,1.9256162491293805,0.07035436807851914,1,1.777699002054819,-0.07035436807851914,1
ENSMUSG00000029330,Cds1,17.66543602462171,0.06988512265532609,0.8844279822246908,15.829250244383779,-0.06988512265532609,0.8844279822246908
ENSMUSG00000049354,Dcaf7,13.144423961448378,0.06972478262628945,0.8941022801640851,11.79464642232893,-0.06972478262628945,0.8941022801640851
ENSMUSG00000024487,Yipf5,5.023346736859253,0.06953905579861752,0.9525216626964182,4.544726144383624,-0.06953905579861752,0.9525216626964182
ENSMUSG00000040407,Akap9,4.018677389487403,0.06933945770188421,0.9588920324466563,3.648147517260324,-0.06933945770188421,0.9588920324466834
ENSMUSG00000032131,Abcg4,4.018677389487403,0.06933945770188421,0.9443061654568303,3.648147517260324,-0.06933945770188421,0.9443061654568303
ENSMUSG00000029461,Fam168a,11.721142386004924,0.06929628585955605,0.8875798891373257,10.527069742602883,-0.06929628585955605,0.8875798891373257
ENSMUSG00000003360,Ddx23,6.61407320353135,0.06911120122788716,0.9160804326477747,5.966885346027479,-0.06911120122788716,0.9160804326477747
ENSMUSG00000022517,Mgrn1,12.30719950530517,0.06901045084962876,0.8925709107033336,11.052650317123438,-0.06901045084962876,0.8925709107033336
ENSMUSG00000036057,Ptpn23,2.5116733684296264,0.06875048237592929,0.9903494569617736,2.303279576575374,-0.06875048237592929,0.9903494569617736
ENSMUSG00000063200,Nol7,2.5116733684296264,0.06875048237592929,0.9903494569617736,2.303279576575374,-0.06875048237592929,0.9903494569617736
ENSMUSG00000020755,Sap30bp,2.0093386947437013,0.06836581498506533,1,1.854990263013724,-0.06836581498506533,1
ENSMUSG00000025862,Stag2,2.0093386947437013,0.06836581498506533,1,1.854990263013724,-0.06836581498506533,1
ENSMUSG00000018196,Glrx2,4.102399835101723,0.06836581498506522,0.9718641525157972,3.725438778219229,-0.06836581498506522,0.9718641525157972
ENSMUSG00000028613,Lrp8,20.428276729894296,0.0681225069415019,0.8915888374834255,18.318028847260525,-0.0681225069415019,0.8915888374834255
ENSMUSG00000039656,Rxrb,3.600065161415798,0.06809486089639427,0.9755116685924929,3.277149464657579,-0.06809486089639427,0.9755116685924929
ENSMUSG00000031729,Ist1,6.362905866688387,0.06712758292459853,0.944305806414515,5.750469815342544,-0.06712758292459853,0.944305806414515
ENSMUSG00000019066,Rab3d,3.683787607030119,0.0670416340376836,0.958307705666393,3.3544407256164845,-0.0670416340376836,0.958307705666393
ENSMUSG00000030835,Nomo1,25.870235694825155,0.06682817024490095,0.8951714668242698,23.20283653986333,-0.06682817024490095,0.8951714668242698
ENSMUSG00000026197,Zfand2b,1.0046693473718507,0.06653265712611078,1,0.9584116358904241,-0.06653265712611078,1
ENSMUSG00000037640,Zfp60,1.0046693473718507,0.06653265712611078,1,0.9584116358904241,-0.06653265712611078,1
ENSMUSG00000071253,Slc25a16,1.0046693473718507,0.06653265712611078,1,0.9584116358904241,-0.06653265712611078,1
ENSMUSG00000043670,Diras1,1.0046693473718507,0.06653265712611078,1,0.9584116358904241,-0.06653265712611078,1
ENSMUSG00000020128,Vps54,1.0046693473718507,0.06653265712611078,1,0.9584116358904241,-0.06653265712611078,1
ENSMUSG00000061665,Cd2ap,1.0046693473718507,0.06653265712611078,1,0.9584116358904241,-0.06653265712611078,1
ENSMUSG00000043535,Setx,2.093061140358022,0.06653265712611067,1,1.9322815239726292,-0.06653265712611067,1
ENSMUSG00000029148,Nrbp1,3.76751005264444,0.06603491862164335,0.9600192750874134,3.4317319865753895,-0.06603491862164335,0.9600192750873998
ENSMUSG00000028991,Mtor,9.293191463189618,0.06591939673817793,0.8963156822979959,8.37837268794532,-0.06591939673817793,0.8963156822979926
ENSMUSG00000030035,Wbp1,2.6791182596582686,0.06583888695602624,1,2.4578620984931843,-0.06583888695602624,1
ENSMUSG00000058239,Usf2,10.967640375476035,0.06583888695602624,0.9013482439962712,9.87782315054808,-0.06583888695602624,0.9013482439962712
ENSMUSG00000020196,Cabin1,2.6791182596582686,0.06583888695602624,0.9925130781677004,2.4578620984931843,-0.06583888695602624,0.9925130781677004
ENSMUSG00000007836,Hnrnpa0,7.116407877217275,0.06573404374236969,0.9337434122743038,6.4306329117809105,-0.06573404374236969,0.9337434122743038
ENSMUSG00000062785,Kcnc3,206.375828439301,0.0656414513275605,0.8819649964238113,184.8343214571258,-0.0656414513275605,0.8819649964238113
ENSMUSG00000000441,Raf1,7.702464996517522,0.06554805033758582,0.9303860084266887,6.956213486301465,-0.06554805033758582,0.9303860084266887
ENSMUSG00000031703,Itfg1,14.400260645663192,0.06547408968183621,0.9051101259712648,12.954015336712507,-0.06547408968183621,0.9051101259712648
ENSMUSG00000051351,Zfp46,1.5907264666720968,0.06538811518516974,1,1.4839922104109793,-0.06538811518516974,1
