"symbol","ensembl_ID","User_ID","baseMean","CTL-DTA_log2FC","CTL-DTA_adjPval","Processed data:","search_label","ctl1","ctl2","ctl3","dta1","dta2","dta3"
"Pwwp2a","ENSMUSG00000044950","ENSMUSG00000044950",17.6141245763922,0.0928092602581236,0.999957806181843,"","Pwwp2a | ENSMUSG00000044950",3.06257283375273,3.71804076290014,5.39915582237232,4.19536444340446,4.53098946741769,4.61659752184227
"Zcrb1","ENSMUSG00000022635","ENSMUSG00000022635",16.1529664037949,-0.475099670897031,0.999957806181843,"","Zcrb1 | ENSMUSG00000022635",3.66780404601394,4.14888200478436,4.2843886760945,4.29895472696449,4.4352131024789,4.89069460263139
"Plekha1","ENSMUSG00000040268","ENSMUSG00000040268",15.8507504225384,0.482023999605306,0.999957806181843,"","Plekha1 | ENSMUSG00000040268",3.06257283375273,4.74947700304243,5.04035636306317,4.19536444340446,4.5539720333729,3.19109190271937
"Kmt5a","ENSMUSG00000049327","ENSMUSG00000049327",12.3696352220116,-0.754252046606959,0.999957806181843,"","Kmt5a | ENSMUSG00000049327",3.06257283375273,4.14888200478436,3.61581209839043,4.23508751618211,4.4352131024789,4.27791471489964
"Rex1bd","ENSMUSG00000058833","ENSMUSG00000058833",8.4788976494994,-1.45715823418681,0.999957806181843,"","Rex1bd | ENSMUSG00000058833",3.06257283375273,3.58671987076703,2.60046975630499,4.27374610053033,4.31927116961574,3.19109190271937
"Zcchc17","ENSMUSG00000028772","ENSMUSG00000028772",16.7121362091136,0.123612538872971,0.999957806181843,"","Zcchc17 | ENSMUSG00000028772",3.66780404601394,4.62111641882856,4.68261978804887,4.29895472696449,4.47187836395198,4.27791471489964
"Mgat2","ENSMUSG00000043998","ENSMUSG00000043998",18.0456567486484,0.0896695070140001,0.999957806181843,"","Mgat2 | ENSMUSG00000043998",4.09287010696455,5.07761097469433,3.94078917943412,4.40724073306214,4.34585323631915,4.61659752184227
"Supt4a","ENSMUSG00000020485","ENSMUSG00000020485",10.067221816349,-0.261549631321282,0.999957806181843,"","Supt4a | ENSMUSG00000020485",2,3.94948508141493,4.35886923474069,4.26097466065361,4.41024146210683,2
"Cdk9","ENSMUSG00000009555","ENSMUSG00000009555",18.6367023781066,0.808763373640434,0.999957806181843,"","Cdk9 | ENSMUSG00000009555",3.06257283375273,5.02784697666954,5.43402679565795,4.26097466065361,4.54252651480998,3.19109190271937
"Drosha","ENSMUSG00000022191","ENSMUSG00000022191",15.0942367833875,-0.201826181953171,0.999957806181843,"","Drosha | ENSMUSG00000022191",4.09287010696455,3.94948508141493,4.42969269016497,4.32373042957756,4.39759166098612,4.27791471489964
"Gpaa1","ENSMUSG00000022561","ENSMUSG00000022561",15.3282709897297,-0.370212839800041,0.999957806181843,"","Gpaa1 | ENSMUSG00000022561",3.66780404601394,4.48020990996249,3.94078917943412,4.20872736270596,4.49581421413602,4.61659752184227
