Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000096365,Olfr1463,0,-3.330835251971113,0.25724109470458767,0.00003479148536514866,3.330835251971113,0.25724109470458767
ENSMUSG00000049015,Olfr1467,0.000006915276324977702,-1.3308352519711129,1,0,1.3308352519711129,1
ENSMUSG00000063777,Olfr1469,0.000013830552649955404,-0.7458727512499568,1,0,0.7458727512499568,1
ENSMUSG00000045678,Olfr1489,0.000006915276324977702,-1.3308352519711129,1,0,1.3308352519711129,1
ENSMUSG00000109520,Olfr1493-ps1,0.000006915276324977702,-1.3308352519711129,1,0,1.3308352519711129,1
ENSMUSG00000050865,Olfr1494,0.00007606803957475472,-0.33083525197111285,1,0.00006958297073029732,0.33083525197111285,1
ENSMUSG00000047207,Olfr1495,0.000006915276324977702,-2.330835251971113,0.41635257917374885,0.00003479148536514866,2.330835251971113,0.41635257917374885
ENSMUSG00000048356,Olfr1496,0,-3.330835251971113,0.25724109470458767,0.00003479148536514866,3.330835251971113,0.25724109470458767
ENSMUSG00000044040,Olfr1497,0.00017288190812444256,1.3696044661699798,0.20997715809804546,0.00003479148536514866,-1.3696044661699798,0.20997715809804546
ENSMUSG00000045395,Olfr1499,0.00003457638162488851,0.2541272487500432,1,0,-0.2541272487500432,1
ENSMUSG00000054526,Olfr1500,0.00021437356607430875,0.6691647480288871,0.5122032678353867,0.00010437445609544597,-0.6691647480288871,0.5122032678353867
ENSMUSG00000059105,Olfr1504,0,-3.330835251971113,0.25724109470458767,0.00003479148536514866,3.330835251971113,0.25724109470458767
ENSMUSG00000062314,Olfr1505,0.000006915276324977702,-1.3308352519711129,1,0,1.3308352519711129,1
ENSMUSG00000024642,Tle4,0.02888510920943186,-0.8149789377075027,0.0018505687819812154,0.05079556863311704,0.8149789377075027,0.0018505687819812154
ENSMUSG00000024640,Psat1,0.020566031790483687,-2.721789581913007,0.00000000000000000000000000000000011611238859170566,0.13568679292407976,2.721789581913007,0.00000000000000000000000000000000011611238859170235
ENSMUSG00000041491,Cep78,0.1458224318648048,0.7759115603442872,0.010591506655514253,0.08513476468851876,-0.7759115603442872,0.010591506655513953
ENSMUSG00000024639,Gnaq,0.29272364683630614,0.5140499828902949,0.10200635478112002,0.20495664028609073,-0.5140499828902949,0.10200635478112002
ENSMUSG00000024697,Gna14,0.00018671246077439795,-2.808882548775758,0.0000000003065564150249138,0.0013220764438756488,2.808882548775758,0.0000000003065564150249138
ENSMUSG00000046230,Vps13a,0.09668247829951325,0.6558130221123717,0.03363726408122048,0.06133738869875708,-0.6558130221123717,0.03363726408122048
ENSMUSG00000056829,Foxb2,0.000055322210599821616,0.8390897494711993,1,0,-0.8390897494711993,1
ENSMUSG00000039126,Prune2,0.4312366316256095,1.9451243288937894,0.0000000002336949172651828,0.11195899990504837,-1.9451243288937894,0.0000000002336949172651761
ENSMUSG00000038843,Gcnt1,0.011541596186387785,0.26627267861213255,0.5203998451740295,0.00956765847541588,-0.26627267861213255,0.5203998451740295
