"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00337878055259698,2.06432482917533,0.134,0.042,1,"6","Lrp5"
0.00337936402650484,-0.692588956701487,0.183,0.322,1,"6","Prkaca"
0.00342268098208372,0.723147070348243,0.211,0.166,1,"6","Fkbp3"
0.00344645467219495,1.28353336055161,0.143,0.086,1,"6","Nfya"
0.0034548001810311,1.17002546023905,0.24,0.146,1,"6","Ranbp1"
0.00347659874875218,-0.360696323962024,0.166,0.241,1,"6","Wrap73"
0.00349460543759452,-0.317861926773254,0.353,0.497,1,"6","Nrcam"
0.00351058405679059,-0.638030945874281,0.1,0.186,1,"6","Ccndbp1"
0.00351213417382189,-0.310374519498729,0.188,0.264,1,"6","Serpini1"
0.00352077247195065,-0.735780931620202,0.131,0.28,1,"6","Slc25a12"
0.00353090132193825,0.986285024945411,0.139,0.082,1,"6","Sinhcaf"
0.00354126046987833,0.349021191352368,0.141,0.141,1,"6","Gmps"
0.00354389815049529,0.713386131324731,0.463,0.373,1,"6","Numa1"
0.00356345484681085,-0.756937424144881,0.114,0.233,1,"6","Jup"
0.00360004492195606,-0.632345686441876,0.302,0.494,1,"6","Sh3glb2"
0.00361796791942746,0.708772685754368,0.476,0.373,1,"6","Peli2"
0.00363388412747993,-0.454443154974838,0.156,0.241,1,"6","Rab2a"
0.00363739223757142,-0.583096990544429,0.069,0.142,1,"6","Tbc1d30"
0.00364256768130836,1.5039907818797,0.318,0.176,1,"6","Dek"
0.00364927231888909,-0.522603457752545,0.104,0.176,1,"6","Cisd1"
0.00365990784299003,1.90547873519296,0.142,0.05,1,"6","Efna5"
0.00368768503869645,2.20086417888788,0.215,0.078,1,"6","H2afx"
0.00369339191979331,-0.630221394419432,0.054,0.11,1,"6","Mfsd14b"
0.00370027627188255,-0.462004826278127,0.172,0.283,1,"6","Tmem9"
0.00371279830973535,4.88094196154631,0.135,0.006,1,"6","Nuf2"
0.00371473461071365,0.484603508510631,0.354,0.325,1,"6","Lrp6"
0.00372653431083251,0.620769469250665,0.284,0.237,1,"6","Asphd2"
0.00372833471884231,-0.590898023327163,0.095,0.179,1,"6","Rfng"
0.00373360650797535,-0.425232917644846,0.149,0.239,1,"6","Apba1"
0.00373436676498624,-0.610647649409229,0.099,0.177,1,"6","Itpk1"
0.00374557903794717,1.5679823977115,0.168,0.073,1,"6","Sh3bp2"
0.00377449964118626,-1.07943224142352,0.112,0.289,1,"6","Cpeb4"
0.00379736327337458,1.44442694058696,0.28,0.143,1,"6","Fam89b"
0.00380107901577321,-1.0521857913881,0.065,0.163,1,"6","Scn3b"
0.00381553728769382,-1.33500993278441,0.047,0.124,1,"6","Plekhg4"
0.00382519806128001,-0.491711839236238,0.391,0.538,1,"6","Sv2b"
0.0038282266260194,3.62782014436268,0.113,0.012,1,"6","Doc2a"
0.00391167967799449,-0.624475396514125,0.194,0.331,1,"6","Arl6ip5"
0.00391548748917032,-0.369377696209366,0.181,0.281,1,"6","Hivep2"
0.0040352649419125,-0.354447690792817,0.272,0.386,1,"6","Atp6ap2"
0.00403650454257267,1.12339769923085,0.253,0.143,1,"6","Cbfb"
0.00406471274917485,-0.577501908438299,0.084,0.153,1,"6","Ccdc85b"
0.0040684637779321,3.11490283599547,0.121,0.018,1,"6","Wee1"
0.00409302090656578,-1.37897332149075,0.112,0.31,1,"6","Coro1a"
0.00410220623271762,-0.43297321946187,0.075,0.126,1,"6","Scaper"
0.00411614284875986,-1.03335903970705,0.052,0.126,1,"6","Spry2"
0.00413646583623682,1.98286172720233,0.14,0.045,1,"6","F2r"
0.00416425142045991,-0.98309627740803,0.057,0.134,1,"6","Zkscan2"
0.00417124893805215,1.45797055928114,0.218,0.102,1,"6","Cntrob"
0.0042093516615577,-0.427454714510483,0.088,0.142,1,"6","Actr10"
0.00422181712707946,-0.447371599895208,0.218,0.338,1,"6","Ociad1"
0.00422600155990499,-1.43943716101972,0.081,0.185,1,"6","Sned1"
0.00422678269668479,-0.411900566051655,0.072,0.12,1,"6","Trim32"
0.00423398544684644,0.615696391829006,0.303,0.253,1,"6","Slc35b2"
0.00428836395780081,-0.505155561149125,0.112,0.189,1,"6","Stim1"
0.0042972260838627,1.00340719751554,0.247,0.169,1,"6","Pnrc2"
0.00430429682859182,-1.30979347608407,0.065,0.182,1,"6","Adam15"
0.00434393822687114,1.62693145495135,0.201,0.086,1,"6","Wdr90"
0.00435223777473241,-0.502624748967799,0.383,0.529,1,"6","Clip3"
0.00435554342963551,-0.79465748067906,0.181,0.333,1,"6","Igsf3"
0.00439766679839661,3.12552687605184,0.127,0.018,1,"6","Rassf3"
0.00441850701909288,0.87844139396208,0.327,0.215,1,"6","Nkd1"
0.00441950528912222,-0.47835204172829,0.187,0.3,1,"6","Cdk17"
0.00442497053844136,-0.430398007514032,0.384,0.527,1,"6","Tcf25"
0.00447647756181838,1.59960167761944,0.163,0.045,1,"6","Col18a1"
0.00451413686356655,-0.905842930189584,0.078,0.186,1,"6","Inpp1"
0.00451827084165142,-0.344103256958708,0.2,0.297,1,"6","Xbp1"
0.00452465913449062,0.953802568634133,0.243,0.165,1,"6","Cep78"
0.0045395780333585,1.87835115527324,0.121,0.05,1,"6","Stk36"
0.00457941785785825,-1.14171065415984,0.097,0.241,1,"6","Extl2"
0.0046060528146473,0.675369805616287,0.467,0.381,1,"6","Srrt"
0.00461558635318419,-1.03133236747372,0.113,0.253,1,"6","Ctsl"
0.00462371079903913,-0.323977986595045,0.098,0.152,1,"6","Igf2r"
0.00462859142936135,1.89166098178371,0.185,0.074,1,"6","Pdzrn3"
0.00466597468644464,0.831089405283157,0.378,0.265,1,"6","Tmsb10"
0.00466657695496884,0.491099858635568,0.209,0.189,1,"6","Zfp410"
0.00466699911711589,1.7192740100899,0.173,0.065,1,"6","Rhno1"
0.00470318023147195,0.511556783445355,0.329,0.286,1,"6","Irf2bp2"
0.00473731705933388,1.80751144230087,0.23,0.101,1,"6","Hes6"
0.00474464114332666,0.95969127415001,0.114,0.079,1,"6","Arv1"
0.00475206379263802,-0.493305327664994,0.161,0.276,1,"6","Ap1b1"
0.00477558780525426,1.15803411759173,0.213,0.131,1,"6","Rad21"
0.00478916746820357,-0.950833003516,0.094,0.143,1,"6","Calb1"
0.00479988010309979,0.903922699648262,0.147,0.097,1,"6","Taf15"
0.00480464033512309,-0.327184101705854,0.071,0.115,1,"6","Twf1"
0.004843274152966,1.50062478563664,0.15,0.071,1,"6","Rfc1"
0.00485377618994755,1.14387469658954,0.3,0.194,1,"6","Clip2"
0.00488459218996309,1.74227151818406,0.115,0.041,1,"6","Gjc1"
0.00488459218996309,-1.32489668011794,0.045,0.104,1,"6","Gng13"
0.00491646050804303,-0.817382644619248,0.155,0.306,1,"6","Crtc1"
0.00491868983529426,0.98219783801316,0.296,0.201,1,"6","Cep131"
0.00496122364477855,-0.683041031461165,0.211,0.358,1,"6","Atp6v0e2"
0.00497372215805172,-0.364135030099947,0.267,0.379,1,"6","Ppp2ca"
0.00500478612408707,-1.53255338654542,0.061,0.221,1,"6","Iqsec1"
0.00503916469035259,0.63049204230424,0.506,0.377,1,"6","Marcksl1"
0.00504751846996283,-1.18807104544493,0.104,0.261,1,"6","Kbtbd11"
0.00506702291311987,-0.650726633469108,0.115,0.217,1,"6","Sod2"
0.00506941757954569,-0.304103420761502,0.104,0.156,1,"6","Lcmt1"
0.00510915026777635,-0.38172006985822,0.234,0.329,1,"6","Sept7"
0.00513999491598877,0.638024846355047,0.109,0.097,1,"6","Zscan21"
0.00515012845771655,-1.48856964488902,0.032,0.109,1,"6","Fam13a"
0.00518859626788972,-1.52838032422827,0.042,0.141,1,"6","Oprl1"
0.0052026569279896,1.24308015208598,0.133,0.072,1,"6","Sass6"
0.0052057693825682,0.803205672771213,0.203,0.153,1,"6","Cdkal1"
0.00522113630964597,-0.2793291443816,0.202,0.291,1,"6","Acap2"
0.00524595703310631,-0.53514813569625,0.103,0.186,1,"6","Osbpl9"
0.00525839532593537,-0.435758991330526,0.195,0.295,1,"6","Amer2"
0.0052709812226441,-0.751272153791835,0.313,0.496,1,"6","Dab2ip"
0.00529142564169342,-0.995880805770015,0.069,0.144,1,"6","Pacsin3"
0.0053222795362234,1.71884851945118,0.299,0.137,1,"6","Rnd3"
0.00539306128429795,-1.23360697871018,0.04,0.119,1,"6","Flywch2"
0.0054335870873896,-1.45989953475311,0.04,0.126,1,"6","Unc5a"
0.0054865347097601,1.0576745312259,0.187,0.122,1,"6","Nop58"
0.00548730178757273,0.946701810768621,0.12,0.081,1,"6","Fgfr1op"
0.00550914861469783,-0.774553858988399,0.076,0.156,1,"6","Lrrfip1"
0.00550982602230107,-0.934599841379565,0.082,0.198,1,"6","Sema6b"
0.00551604535686186,-2.07079284940268,0.053,0.21,1,"6","Faah"
0.00552451328449613,0.332617286523511,0.222,0.226,1,"6","Brsk1"
0.0055668377168714,-0.290435968083254,0.435,0.564,1,"6","Aplp1"
0.00556897384822202,-0.686733728765871,0.094,0.186,1,"6","Ahcyl2"
0.00557046140857874,-0.582355182141534,0.112,0.199,1,"6","Zyx"
0.00558268775075958,-0.721241296569162,0.136,0.255,1,"6","Slc23a2"
0.00561849855258848,-0.81698823580257,0.189,0.361,1,"6","Rnf123"
0.00571690762745752,-0.596801343131372,0.072,0.123,1,"6","Kcnd3"
0.0057303630449384,-1.4157348636813,0.046,0.151,1,"6","Pfkl"
0.00576798427073664,-0.566600420688817,0.168,0.285,1,"6","Atp6v0d1"
0.00578632752358303,0.493434075543779,0.358,0.339,1,"6","Hip1r"
0.00581006156190383,-1.22887606848844,0.037,0.112,1,"6","Runx1t1"
0.00581876440505039,-0.266137227717088,0.264,0.369,1,"6","Dnm1l"
0.00584487563913612,-1.50980537288356,0.066,0.128,1,"6","Cnp"
0.0058466939930683,-1.62855301285372,0.101,0.206,1,"6","Fabp7"
0.00585370514191636,1.21154554805851,0.138,0.074,1,"6","Slitrk5"
0.00585435060986634,-0.535514097448325,0.1,0.184,1,"6","March2"
0.00586430862811351,-0.979966805102475,0.115,0.23,1,"6","Cox8a"
0.00586674137642735,1.5423269018754,0.172,0.081,1,"6","Ccdc88c"
0.00587852349916389,1.10377919954154,0.297,0.187,1,"6","Chrd"
0.00588173027408438,-1.38149893078269,0.061,0.162,1,"6","Rapgef3"
0.00588413848877463,-0.419224315420131,0.119,0.186,1,"6","Cops9"
0.00591114029029833,1.05254633384973,0.316,0.22,1,"6","Hnrnpa1"
0.00591171390679906,-0.351716440365798,0.276,0.399,1,"6","Susd6"
0.0059345981680507,-1.96493645295401,0.05,0.101,1,"6","Pltp"
0.00594694091722181,1.0706832213588,0.189,0.125,1,"6","Tsg101"
0.00595213808220304,-0.839955456425958,0.151,0.293,1,"6","Atp6v1e1"
0.00601614581409844,-0.409836224077126,0.092,0.164,1,"6","Ripor1"
0.00603978743745296,-0.317213754896476,0.167,0.25,1,"6","Zdhhc8"
0.00604088984185385,2.70661843254654,0.14,0.025,1,"6","Smtn"
0.00606983896955576,0.505589203116591,0.443,0.383,1,"6","Sema6a"
0.006092842651375,-0.389657959531096,0.55,0.693,1,"6","Gnao1"
0.00610249615784145,-0.646736625549427,0.377,0.597,1,"6","Reep2"
0.00612102139308353,0.384441853074571,0.645,0.663,1,"6","Bin1"
0.00612210365255968,-0.538658595210991,0.14,0.235,1,"6","Trim67"
0.00618071231984266,3.60833904440993,0.114,0.012,1,"6","Kif18a"
0.00626261335565647,-0.974295257732701,0.072,0.164,1,"6","Enho"
0.00627764457602897,-0.406007803690327,0.067,0.109,1,"6","Capza2"
0.00628037309062361,-0.347864083231636,0.274,0.373,1,"6","Eid1"
0.0063095064684343,-0.302547830308895,0.189,0.266,1,"6","Zranb1"
0.00632854442630164,-0.267796229736987,0.211,0.297,1,"6","Kctd17"
0.00636178565216793,-0.512036291220641,0.084,0.139,1,"6","Arl5a"
0.00639911231908758,-1.60057585595546,0.042,0.135,1,"6","Zdhhc22"
0.00641029413723173,0.639971608842706,0.532,0.448,1,"6","Gigyf1"
0.00643328914605541,1.23163287629525,0.207,0.116,1,"6","Gtf3c5"
0.00644388666452682,-1.23353619681593,0.034,0.101,1,"6","Slc41a2"
0.00645661627659961,-0.300863291881813,0.131,0.213,1,"6","Bace1"
0.00648127632856372,-0.531066017507953,0.078,0.137,1,"6","Tango2"
0.00649506868349034,-0.42662882948163,0.29,0.438,1,"6","Lnpep"
0.00651895695720546,1.43979471660081,0.123,0.058,1,"6","Poc1b"
0.00653070769362247,1.10017575002913,0.203,0.131,1,"6","Bub3"
0.00653897675808837,-0.367432301904606,0.121,0.189,1,"6","Kif3b"
0.00659715387844225,-0.607550670398826,0.093,0.175,1,"6","Actr2"
0.00659734696839103,-0.593668016880743,0.236,0.401,1,"6","Pi4ka"
0.00660073249631399,0.509936225455763,0.216,0.193,1,"6","Eif3g"
0.00660996676781633,1.18045435562352,0.471,0.316,1,"6","Srsf7"
0.006664165200657,-0.300252271228005,0.072,0.108,1,"6","Uqcc3"
0.00668447380663775,1.46145752321832,0.23,0.115,1,"6","Ctc1"
0.00672663924395011,1.84899443037674,0.136,0.05,1,"6","Ccdc57"
0.00675998013494541,0.565290871786969,0.294,0.268,1,"6","Ankrd13a"
0.00686794712575158,0.924513056646007,0.174,0.122,1,"6","Mettl9"
0.00690045274972346,-0.582916583052213,0.109,0.187,1,"6","Sergef"
0.00693702041122281,0.446272846873431,0.595,0.58,1,"6","Msi2"
0.006948010883893,0.594230129598587,0.196,0.157,1,"6","Mthfd1l"
0.00700219746432977,1.11179898579324,0.138,0.082,1,"6","Tfdp2"
0.00700955769470607,-0.752993512934018,0.081,0.159,1,"6","Fdxr"
0.00701836831496933,0.57816627682487,0.122,0.104,1,"6","Jmjd8"
0.00706745274141717,1.07880575889353,0.342,0.206,1,"6","Ccdc88a"
0.00715075094663275,1.41955558301046,0.26,0.131,1,"6","Reep4"
0.00715279550695168,-0.602763949642859,0.534,0.715,1,"6","Clstn1"
0.00718201709675724,0.622724808199957,0.354,0.295,1,"6","Nf2"
0.00718555490183644,0.762802811484788,0.34,0.268,1,"6","Ncstn"
0.00718711413081133,-1.07989888345233,0.099,0.244,1,"6","Glrb"
0.00719492265816064,-0.275358423436908,0.277,0.395,1,"6","Rnf103"
0.00719566247999676,-1.40652274982389,0.035,0.105,1,"6","Slc35c2"
0.00720032828057058,-0.54496821370522,0.104,0.179,1,"6","Aldh7a1"
0.0072355841289368,1.11403793616459,0.151,0.092,1,"6","Zeb1"
0.00724339571189136,-0.445445928936007,0.173,0.291,1,"6","Asic1"
0.00724950593200095,0.967277888273147,0.409,0.284,1,"6","Hnrnph3"
0.00732685041675828,-0.294667459255061,0.087,0.14,1,"6","Gopc"
0.00732973145737553,1.09536124562129,0.275,0.177,1,"6","Smarcad1"
0.00737009154884295,-0.504102443521905,0.12,0.203,1,"6","Adgrl3"
0.00748224199889654,1.0593899567436,0.111,0.067,1,"6","C2cd3"
0.00751270827300927,-0.61938675455633,0.074,0.143,1,"6","Abca5"
0.00751558197599354,2.86252652621503,0.101,0.018,1,"6","Psmc3ip"
0.00753967622557669,1.262281987218,0.193,0.109,1,"6","Lmnb2"
0.00758435306203099,-0.556077548927748,0.234,0.37,1,"6","Cpt1c"
0.00759098228237526,-0.570545482161732,0.291,0.433,1,"6","Reep5"
0.00769930325713208,-0.32639100087045,0.129,0.194,1,"6","Snx14"
0.00773889596088959,-1.28491496566263,0.063,0.174,1,"6","Per3"
0.00774977588263119,0.254141990373169,0.255,0.254,1,"6","Slc44a1"
0.00780323168913189,-1.82767212443788,0.029,0.101,1,"6","Svep1"
0.00784065745918187,0.77656992565808,0.183,0.14,1,"6","Naa50"
0.00786184841282264,-0.503767490509796,0.195,0.31,1,"6","Prkar1a"
0.00789644142957376,-0.952914099307999,0.14,0.286,1,"6","Ccdc136"
0.00790729405241479,-0.401164203283547,0.093,0.154,1,"6","Hexa"
0.00791162241879599,-0.624077579277154,0.057,0.113,1,"6","Atp6v1f"
0.00795402239242326,-0.421507355287325,0.413,0.564,1,"6","Cdk16"
0.00797013202112449,-0.895235997861646,0.088,0.193,1,"6","Erc2"
0.00798263424765132,1.2960141076806,0.237,0.135,1,"6","Timm50"
0.00802131495940582,0.614007708748241,0.544,0.468,1,"6","Tia1"
0.00802544259446956,0.917763801493132,0.123,0.087,1,"6","Vrk3"
0.00803279793754126,-1.63103188593183,0.032,0.107,1,"6","Csmd1"
0.0080566179191045,-0.661438214511522,0.047,0.102,1,"6","Ncoa4"
0.00811147803690684,-0.629422115911588,0.176,0.289,1,"6","Atp6v1d"
0.00814866318484309,-2.08767841325583,0.037,0.161,1,"6","Cabp1"
0.00820402758432718,0.695567145961254,0.451,0.363,1,"6","Znrf1"
0.00825775693038947,1.43103665587576,0.161,0.081,1,"6","Serping1"
0.00828038889388141,1.48769852936054,0.198,0.107,1,"6","Mdk"
0.00832661685473218,-0.25399612393767,0.223,0.298,1,"6","Slc9a5"
0.00833228318563511,-0.361005358752817,0.199,0.314,1,"6","Arl8a"
0.00833779815250809,-0.492068327197175,0.481,0.633,1,"6","Agap3"
0.00834080706726912,1.15937274440412,0.339,0.197,1,"6","Uncx"
0.00839281020356105,-0.813071346919325,0.118,0.242,1,"6","Inpp5f"
0.008416373061961,-0.455185261354254,0.322,0.47,1,"6","Uqcrc1"
0.00842268604468676,0.335603921540322,0.127,0.129,1,"6","Ammecr1l"
0.00843117264078459,-0.887076358609967,0.079,0.172,1,"6","Fam49a"
0.00844502025629645,-0.867129719376999,0.142,0.316,1,"6","Lynx1"
0.0084453542776526,-0.466865615924147,0.131,0.213,1,"6","Il6st"
0.00844856930572707,0.711886974481528,0.2,0.155,1,"6","Skil"
0.00849825667717408,-0.734565323591261,0.057,0.114,1,"6","Lgals8"
0.00851227188526779,1.11300730611691,0.304,0.2,1,"6","Vars"
0.0085320820473599,-0.264821783483792,0.106,0.149,1,"6","Tfg"
0.00853882138064974,0.601929590303508,0.422,0.37,1,"6","Eif4g2"
0.0085422408174421,-0.480476548413126,0.093,0.162,1,"6","Sidt2"
0.00855376146040367,0.748578396965085,0.219,0.171,1,"6","Zfp131"
0.00856357442531172,-0.282827054392888,0.302,0.406,1,"6","Napa"
0.00859286772520212,-0.83450353502748,0.065,0.142,1,"6","Hif1a"
0.00860827363132473,-0.625515993916143,0.127,0.221,1,"6","Hs6st1"
0.00862057797830797,-0.57120772429717,0.18,0.322,1,"6","Tmtc2"
0.00864399709877989,-1.20382379160257,0.103,0.247,1,"6","Tiam1"
0.00867886702856122,1.5390985361657,0.249,0.13,1,"6","Irs1"
0.00868942031021348,0.80252606883582,0.261,0.206,1,"6","Unk"
0.00869347832710119,0.588322263749896,0.363,0.317,1,"6","Zfp532"
0.00875372183884255,-0.832214030362867,0.112,0.228,1,"6","Rims2"
0.00888431141247518,0.408593903071021,0.185,0.181,1,"6","Ssr4"
0.00889678496868885,-0.509306034017771,0.222,0.352,1,"6","Zmiz1"
0.00892199403732136,-1.27236595551006,0.041,0.117,1,"6","Dnajb2"
0.00893136581823693,-0.277190047157305,0.275,0.362,1,"6","Tbc1d16"
0.00896505565813599,2.10619707218676,0.164,0.054,1,"6","Galr1"
0.00911481066313418,0.422580766496855,0.591,0.483,1,"6","Tmsb4x"
0.00912009685698774,-0.840308322577172,0.053,0.113,1,"6","Fam102a"
0.00912738474475993,0.324912018908543,0.23,0.23,1,"6","Rdx"
0.00915160344379276,0.365861554473965,0.166,0.163,1,"6","Tpd52l2"
0.00916755914108435,-0.319128700566048,0.127,0.186,1,"6","Sdcbp"
0.00919319787203372,-1.1145326860146,0.223,0.367,1,"6","Eml5"
0.00920484444074482,-0.399925770398773,0.285,0.416,1,"6","Gprasp1"
0.0093378102480017,-1.01653188857509,0.063,0.165,1,"6","Cd200"
0.009365823747191,-2.05595836638619,0.032,0.103,1,"6","Id4"
0.00953207719921272,1.29811384689124,0.284,0.151,1,"6","Atxn7l2"
0.00961072444919291,-0.923784042196823,0.102,0.209,1,"6","Zdhhc14"
0.00972988750237249,1.4053365377379,0.276,0.137,1,"6","Tcf3"
0.00973895971225847,0.919992216344906,0.104,0.07,1,"6","Ift27"
0.00979145921192423,-0.602990887431474,0.084,0.158,1,"6","Hexdc"
0.00984631532859442,-0.428579791416386,0.095,0.168,1,"6","Tex264"
0.00986399018689946,0.771848899433951,0.178,0.128,1,"6","Tedc2"
0.00986675457956616,-1.13316268575028,0.044,0.121,1,"6","Pik3r1"
0.00999444098870516,0.359750439102683,0.105,0.105,1,"6","Zmym5"
3.97858809543302e-53,2.50445161538089,0.968,0.432,7.58279105108579e-49,"7","Tubb2b"
5.51627750483765e-53,2.78965156551976,0.969,0.465,1.05134732964701e-48,"7","Tmsb4x"
7.44838248494595e-53,2.0638231504282,0.994,0.674,1.41958721780585e-48,"7","Marcks"
4.52101918193941e-52,2.93356665347192,0.963,0.349,8.61661045885832e-48,"7","Basp1"
1.8745806171219e-48,1.78258019355295,0.99,0.699,3.57276319817262e-44,"7","Tuba1a"
3.59686417089641e-48,2.67406708504119,0.928,0.335,6.85526342331147e-44,"7","Stmn1"
4.17129154273758e-47,2.69480860744548,0.944,0.355,7.95006455130355e-43,"7","Marcksl1"
2.7054421977715e-46,1.58400884177304,0.989,0.792,5.15630228473271e-42,"7","Ptms"
7.64800078143319e-43,2.67980496333221,0.888,0.286,1.45763246893335e-38,"7","Scrt2"
1.56154198607731e-42,3.33976063014772,0.884,0.186,2.97614287126475e-38,"7","Sox11"
2.46422330889383e-42,1.90774349287119,0.986,0.728,4.69656320442074e-38,"7","Cntn2"
2.81737929783838e-42,1.76582890934248,0.998,0.794,5.36964320375016e-38,"7","Ptprs"
1.18080885552803e-41,2.87943426343166,0.969,0.271,2.25050359775087e-37,"7","Igfbpl1"
6.22565447752413e-41,1.44106914390716,0.988,0.787,1.18654748687132e-36,"7","Neurod1"
9.02778599060407e-40,2.28289255408391,0.83,0.295,1.72060573194923e-35,"7","Tubb5"
1.68400408343562e-39,2.39842424312822,0.882,0.341,3.20954338261995e-35,"7","Ddah2"
3.03051742975387e-39,2.22479980495815,0.863,0.356,5.77586316936791e-35,"7","Gap43"
3.38613456517352e-39,2.67237710506277,0.787,0.216,6.45363386776421e-35,"7","Tubb3"
1.4272626155352e-37,2.71388873435644,0.79,0.181,2.72021981894854e-33,"7","Insm1"
7.38295277185932e-36,2.63293214973622,0.809,0.244,1.40711696878867e-31,"7","Tmsb10"
1.60210426968287e-35,1.9174147897065,0.867,0.337,3.05345052758858e-31,"7","Plppr3"
3.7804905734594e-33,-2.31253405592472,0.41,0.833,7.20523698395627e-29,"7","Syne1"
1.71143657880633e-32,1.26336592161999,0.949,0.637,3.26182697554698e-28,"7","Celf2"
2.17814631356117e-32,2.67983683733194,0.742,0.177,4.15132905901622e-28,"7","Cd24a"
4.17657698821997e-30,2.08728010256933,0.749,0.304,7.96013808184844e-26,"7","H1f0"
5.80465196090499e-30,-2.78520778026647,0.376,0.793,1.10630861722888e-25,"7","Atp1b1"
7.5629125923792e-30,3.62896994944055,0.603,0.065,1.44141551098155e-25,"7","Nhlh1"
5.6534812497074e-28,2.20337652609989,0.759,0.236,1.07749699138173e-23,"7","Dcx"
8.09346907553421e-28,2.04699602150979,0.717,0.23,1.54253427110607e-23,"7","Prdm8"
1.41220261766229e-27,2.37686491074875,0.747,0.233,2.69151696900256e-23,"7","Jpt1"
1.31473893465812e-26,-2.32877149000164,0.305,0.748,2.5057609355649e-22,"7","Tspan7"
3.86885520487216e-26,-2.71259471424917,0.389,0.824,7.37365113496584e-22,"7","Atp1b2"
5.60615066144636e-26,-2.6538096549554,0.251,0.686,1.06847625456506e-21,"7","Adam11"
5.75189161194326e-26,1.21810085753019,0.926,0.651,1.09625302232027e-21,"7","Nfix"
7.24945679968049e-26,-3.16058185929732,0.236,0.672,1.3816739714511e-21,"7","Cbln3"
1.47584152275752e-25,0.939926273721924,0.974,0.835,2.81280635822356e-21,"7","Zic1"
2.26287677206484e-25,-2.66873799780173,0.324,0.748,4.31281683987839e-21,"7","Grm4"
4.44191033103647e-25,2.09004267394614,0.794,0.269,8.4658368999224e-21,"7","Rcor2"
5.36943217377715e-25,-2.66737380719291,0.272,0.716,1.02336007800019e-20,"7","Ppfia4"
9.83333775256482e-25,1.48102618649561,0.868,0.484,1.87413584226133e-20,"7","Nfia"
1.13828640260547e-24,2.22048591378572,0.632,0.189,2.16946005472577e-20,"7","Mex3d"
3.96052208042714e-24,2.04502515652755,0.79,0.296,7.54835903308608e-20,"7","Trp53i11"
4.52093649399452e-24,-2.38784320583251,0.283,0.695,8.61645286390415e-20,"7","Atp2b3"
9.32910883311864e-24,1.67295398643146,0.754,0.38,1.77803485250408e-19,"7","Jund"
1.58417296111782e-23,2.39571655895525,0.775,0.214,3.01927524659445e-19,"7","Kif21b"
1.23349239315985e-22,1.36507549842915,0.974,0.736,2.35091315212335e-18,"7","Nfib"
1.50261133984773e-22,-2.8947169749798,0.188,0.647,2.8638269526158e-18,"7","Dnm1"
1.78057123347287e-22,-2.82239605449349,0.2,0.617,3.39359071387595e-18,"7","Rnf112"
2.21042086186082e-22,1.60295768570414,0.822,0.4,4.21284112062053e-18,"7","Dbn1"
2.96331869668488e-22,-3.11054565335606,0.18,0.632,5.64778910401171e-18,"7","Gabra6"
3.10532342825342e-22,-3.49386600483873,0.13,0.594,5.91843592190819e-18,"7","St8sia5"
3.72604214726118e-22,1.40428004290085,0.878,0.482,7.10146372846509e-18,"7","Fxyd6"
5.69666992768141e-22,1.34607475184881,0.91,0.439,1.0857283215168e-17,"7","Ptn"
1.02512681156707e-21,2.25440496434667,0.69,0.217,1.95378919016567e-17,"7","Mab21l1"
1.16116114268139e-21,-1.77075263341942,0.648,0.868,2.21305702183647e-17,"7","Adcy1"
1.31686448567208e-21,1.54308598419488,0.728,0.314,2.50981202324241e-17,"7","Map3k1"
1.40377679440081e-21,-2.50216490479736,0.237,0.643,2.6754581924485e-17,"7","Igsf9b"
1.6532951104948e-21,2.54362947599344,0.688,0.158,3.15101515109204e-17,"7","Barhl1"
2.72561812709574e-21,1.86594032850564,0.728,0.303,5.19475558843176e-17,"7","Cdk5r1"
3.57178161644254e-21,1.59716571458612,0.797,0.365,6.80745858277783e-17,"7","Sema6a"
3.09965091905294e-20,2.33811321908228,0.618,0.159,5.907624686623e-16,"7","Dpysl3"
3.25368087269331e-20,1.8734029260628,0.63,0.221,6.20119037526618e-16,"7","Afap1"
4.39422219763388e-20,1.39814106133619,0.566,0.261,8.37494808647041e-16,"7","Actg1"
4.54658880376908e-20,2.53560899730164,0.54,0.11,8.66534360110349e-16,"7","Egfr"
9.40267453702898e-20,-2.09277146716029,0.286,0.626,1.79205574001235e-15,"7","Eef1a2"
1.34276222221013e-19,1.23788339389153,0.902,0.581,2.55917051931028e-15,"7","Brsk2"
2.31351385295222e-19,-2.75239351601411,0.119,0.494,4.40932605234163e-15,"7","Sorl1"
2.43289448243849e-19,-2.89232518084286,0.117,0.477,4.63685359407952e-15,"7","Kcnt1"
2.66418287224122e-19,2.09473779790033,0.542,0.167,5.07766613620454e-15,"7","Gng2"
4.6870079149407e-19,-1.57111105899023,0.391,0.699,8.93296838508548e-15,"7","Grin1"
1.21435323830378e-18,3.06470531516218,0.411,0.056,2.31443583688318e-14,"7","Sstr2"
1.29685747520692e-18,2.38614511678631,0.483,0.11,2.47168066199686e-14,"7","Nt5dc2"
2.25131239932776e-18,2.20286559534382,0.558,0.149,4.29077630187877e-14,"7","Lmnb1"
2.34475976407294e-18,1.45621673598693,0.7,0.331,4.46887763434661e-14,"7","Ppp1r14c"
2.56483596148075e-18,1.26701534067338,0.655,0.345,4.88832085898616e-14,"7","Gnb1"
