Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000052798,Nup107,0.06824689233510357,0.49739737991537947,0.11543579047117171,0.05000862963192438,-0.42464224231497916,0.26964158757502865,0.041976574582327085,-0.6418353105407202,0.7008404482393654
ENSMUSG00000052681,Rap1b,0.12434127370658266,-0.5715688065694464,0.03459075302941415,0.13066490902091352,-0.0478416688964467,1,0.387551165329857,1.6303188096041408,0.000587850258776522
ENSMUSG00000020212,Mdm1,0.07233241114650474,1.0968639869332097,0.0002459062563238018,0.03585688201039022,-0.9725722893652327,0.007166953334908204,0.026031984237102068,-1.361838867636075,0.16170389084582115
ENSMUSG00000074695,Il22,0.004855455293685589,2.3413727642390594,0.0000000026574186599411357,0.001041846450665091,-2.1096125067782188,0.0000018626896277664972,0.0004880997044456638,-2.736314494311471,0.011731605319234792
ENSMUSG00000055170,Ifng,0.00009017274116844665,0.5028119743436452,0.6340948113767348,0,-1.2009276735241627,0.39602487063560615,0.00016269990148188793,1.9581677685332224,0.6691791541536335
ENSMUSG00000028630,Dyrk2,0.05465161751278393,-0.06446660681488314,0.8784519495059956,0.04271570447726874,-0.4139577737008002,0.28702393124429837,0.11112403271212945,1.069633039427535,0.03499687797299985
ENSMUSG00000020114,Cand1,0.1352313662938489,0.2621112745277485,0.4479195025300533,0.11299692962838469,-0.24844783572631046,0.563617613790387,0.111774832318057,-0.23997130387323207,1
ENSMUSG00000034813,Grip1,0.03475812353808355,0.9979430648357352,0.0014569529333262638,0.02035941605674699,-0.7195878038771655,0.05979555622644137,0.006182596256311741,-2.36929850989557,0.007687406275916972
ENSMUSG00000020228,Helb,0.009586056022676405,-1.6588600659548955,0.000000000003635042802895327,0.03307862480861665,1.7269133172412472,0.000000000027633557517468307,0.01968668807930844,0.6294980957668042,0.3055722722499673
ENSMUSG00000020227,Irak3,0.00020809094115795378,-4.626471042601321,0.00000000000000000000000000000000000000000000633991278729635,0.004948770640659183,3.4017058535240485,0.0000000000000000000000002432241641786525,0.006507996059275517,2.9431656051939754,0.000000017582928208115584
ENSMUSG00000020225,Tmbim4,0.08317394918083414,-0.6488181260401209,0.014600061332055733,0.13426796132946361,0.6682252063904324,0.026257230852172964,0.1158423298551042,0.3624538810006497,0.5642371264619751
ENSMUSG00000020224,Llph,0.009669292399139585,-0.5589332591385014,0.04562029106631869,0.014933132459532974,0.618746085616074,0.04674896960920179,0.011551693005214043,0.17140547472655054,0.8349743666460497
ENSMUSG00000056758,Hmga2,0.005167591705422519,-0.5752923186757579,0.050290595777772826,0.008985925636986412,0.8308633933909162,0.007795735904718719,0.0027658983251920947,-0.9608847118768038,0.46968498532704034
ENSMUSG00000051236,Msrb3,0.006686655575875582,-2.8597996327980324,0.00000000000000000000000000000000001863544524207865,0.017233876704751717,0.38766425059768306,0.24051070410190617,0.16595389951152567,4.349778853456557,0.00000000000000000000000000000000000005560857393945846
ENSMUSG00000048661,Lemd3,0.20549674075818464,0.7568851206314857,0.012041002416205508,0.12285106064092534,-0.7161122441767,0.042937830705485874,0.11681852926399552,-0.7308713862875598,0.6123840234187612
ENSMUSG00000020218,Wif1,0.004335227940790704,-4.178802539082511,0.000000000000000000000000000000000000000000000000000000000000000000000000000000718064564920984,0.0976731047498523,4.454295978193375,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000003981773685903536,0.007158795665203069,-1.2324721735187971,0.2651081079374762
ENSMUSG00000052302,Tbc1d30,0.13691690291722833,1.5485496533397107,0.00000025485508052462186,0.045320320603931465,-1.5568557536494656,0.000005606407270231578,0.05222666837568602,-1.2467461467424386,0.21297908311995872
ENSMUSG00000034707,Gns,0.15250291440995908,-0.6903497356690482,0.008356975648791148,0.24422617214340847,0.6411639015026473,0.03367346475136018,0.2529983468043357,0.6160890187353105,0.36738340739278363
ENSMUSG00000025795,Rassf3,0.013581402092909117,-2.2156986115377078,0.0000000000000000000006980276142116523,0.020706698206968688,-0.09144084762692817,0.9706599110079119,0.22192266562129512,3.9299095084917086,0.000000000000000000000000000001955387664751392
ENSMUSG00000020115,Tbk1,0.14222322191675615,0.3934363324361545,0.22363935498416848,0.1098279800076117,-0.355823515164686,0.37006933532361985,0.1023382380321075,-0.42680926851346834,0.9173364902814715
ENSMUSG00000034667,Xpot,0.04076501537284315,-0.29716090001506323,0.32536384783705125,0.04753424431159479,0.19574018306697205,0.6107644010030262,0.05954816394237098,0.5175951771472409,0.3880618397177433
ENSMUSG00000020121,Srgap1,0.06922491975854596,-1.0967238116996705,0.00000838908976611586,0.13713303906879262,0.8879511644922422,0.0018295629798598593,0.18889458562047187,1.266239388785663,0.014347268462094186
ENSMUSG00000034620,Rxylt1,0.0977403150618909,-0.476877480249315,0.08666678153132648,0.14503370798633625,0.5669688892011671,0.06846452853283486,0.10217553813062562,-0.027094342575450625,1
ENSMUSG00000020123,Avpr1a,0.00032600914114746095,-1.2431424030498164,0.01469677504683903,0.0003906924189994092,0.09715367940883013,1,0.002115098719264543,2.7399875984836886,0.00035301935247108584
ENSMUSG00000034613,Ppm1h,0.16898371694966902,0.5635252547609979,0.06860427432918721,0.11603564844282453,-0.5203934254326743,0.16149624384981406,0.10787003468249169,-0.5820319770188331,0.7589110550190512
ENSMUSG00000034602,Mon2,0.19745749406478236,-0.3435397821422237,0.23783904131665165,0.27140100039825626,0.4665485611196545,0.1479241210288164,0.1722991956693193,-0.26810808729045377,0.9420155710933761
ENSMUSG00000020124,Usp15,0.2435704466253849,0.6848146414705356,0.02407994369819307,0.1599668404458692,-0.5759627035955841,0.11422559634612867,0.11974712749066951,-0.9527627146586828,0.40843873309699813
ENSMUSG00000044071,Tafa2,0.007539828434623193,0.3650673786504832,0.354084899074025,0.007162694348322502,-0.01307533224062496,1,0.0008134995074094396,-2.940685508009879,0.004308261569289112
ENSMUSG00000020102,Slc16a7,0.050080553172014215,0.6384586318279197,0.03905380903769566,0.03859172894338608,-0.3241152008688424,0.47864180156280883,0.007972295172612508,-2.5761073187390844,0.0033026093722849557
ENSMUSG00000020105,Lrig3,0.010272756128497653,-1.8560216032124863,0.000000000000005687915771125529,0.042976166089935014,2.0357372244803322,0.0000000000000013742577581932543,0.015456490640779353,0.07902216340760759,0.9248272430267775
ENSMUSG00000025436,Atp23,0.022716594409743288,0.6692731204823863,0.04117166258395252,0.01545405568486552,-0.5181603873312097,0.21022987150543349,0.009761994088913276,-1.1302884591372022,0.29749713517991516
ENSMUSG00000078429,Ctdsp2,0.48018371945138894,0.210375611082519,0.5603708618482214,0.37193918288743755,-0.38020195674574997,0.32850295206374114,0.5764457509503289,0.30927722084402476,0.7469903481035166
ENSMUSG00000025432,Avil,0.005667009964201608,0.5900543717031308,0.11338573626430916,0.004601488490437486,-0.23380850329230363,0.6962578404926925,0.0004880997044456638,-3.086226350825232,0.004430140148180336
ENSMUSG00000040521,Tsfm,0.07060525633489373,0.6284459281601253,0.0416768349272902,0.045711013022930874,-0.6048352258632352,0.09768191365310347,0.04539327251344673,-0.5606499521225938,0.7803547932990658
ENSMUSG00000080115,Eef1akmt3,0.002587264035063892,1.384370517046106,0.0007302066046648523,0.0010852567194428032,-1.1520180730432177,0.016442596585676397,0.0004880997044456638,-1.8747222456315207,0.1267019644937174
ENSMUSG00000006732,Mettl1,0.012721292869456242,-0.5741142702180912,0.03686845644268496,0.020663287938190975,0.7036963151124089,0.019178032690083033,0.012365192512623482,-0.14199231318190275,1
ENSMUSG00000006724,Cyp27b1,0.0024485367409585895,0.3050816072414655,0.53695325952403,0.002344154513996455,0.007542371579912555,1,0.0004880997044456638,-1.906902651380669,0.1220254782445612
ENSMUSG00000040502,March9,0.1501514867748742,1.368632326719915,0.000004518358636678176,0.06528904424167904,-1.1531745420757962,0.0007263063337870464,0.031238381084522482,-2.140869478672818,0.01342000361250763
ENSMUSG00000006728,Cdk4,0.09654726033258529,0.22730821654763478,0.525551791935846,0.08317407497809645,-0.204185171309605,0.6568076842589068,0.07972295172612508,-0.24581844712457768,1
ENSMUSG00000006736,Tspan31,0.20797995932266955,-0.5325948197835333,0.0506463690730312,0.29775103354632754,0.4884608695753381,0.12610669871232677,0.3123838108452248,0.504022417368388,0.5006075143875023
ENSMUSG00000025422,Agap2,0.7227275841003946,1.978790761867681,0.0000000000873833272642995,0.19226408041648704,-1.8625688515668943,0.00000006722481699624683,0.14984660926481877,-2.1148377389678847,0.005336795623720712
ENSMUSG00000040462,Os9,0.37778216730755987,-0.11465382172012695,0.7408852432606232,0.42021140176825345,0.1553079380047253,0.6940165662660905,0.36705097774313916,-0.06333579969691949,1
ENSMUSG00000006731,B4galnt1,0.19557773922965552,2.030594802689944,0.000000000035990779579022196,0.05335122032780821,-1.8213678585477857,0.00000013426435665236157,0.027170883547475284,-2.686963710178558,0.0017986166290145358
ENSMUSG00000040441,Slc26a10,0.0016855366233794258,-1.017661799925797,0.0022171960727536298,0.0013457183321090762,-0.5794392967778936,0.3053971398254737,0.011063593300768379,2.7707593389569736,0.000000017838389137359424
ENSMUSG00000019467,Arhgef25,0.2816302797631747,0.7717353319149409,0.01028221164353233,0.17880689709539627,-0.6193578169829479,0.08587446362111757,0.11291373162843021,-1.2423052293312367,0.21260939519453415
ENSMUSG00000040415,Dtx3,0.6425015899192982,0.6001921239193635,0.050290595777772826,0.4296748403617947,-0.5581125524542229,0.1271821350789419,0.40186875666026317,-0.6092423751907561,0.5809586141331635
ENSMUSG00000025417,Pip4k2c,0.06437640082956564,-0.017624496404330614,1,0.0665479420362327,0.052732462544482495,0.9369272852351528,0.05987356374533476,-0.10774634819811935,1
ENSMUSG00000074657,Kif5a,0.11268124463703198,1.7495633263763493,0.000000007877025635219125,0.0386351392121638,-1.4902576413934856,0.000024507915974880344,0.01415489142892425,-2.8397884555221324,0.0010912644995247443
ENSMUSG00000025410,Dctn2,0.43674820366701866,0.11712377239479865,0.7885957686319797,0.4175199651040353,-0.052713636908864325,0.9937890961647061,0.34703888986086695,-0.3224967919940318,0.884923625261309
ENSMUSG00000025409,Mbd6,0.1649120708676784,1.1432249717087304,0.00012026912691881045,0.0780082529935487,-1.042013452894318,0.0023255792195380227,0.061988662464599296,-1.2993822757553208,0.18566850405381424
ENSMUSG00000025408,Ddit3,0.06443189174720776,0.0050146958968695365,1,0.06602701881090016,0.04259885119164952,0.9604078800573297,0.05727036532162455,-0.17116529188816054,1
ENSMUSG00000040354,Mars,0.27659447898715217,0.5603465904132026,0.06975769707155346,0.20476623782446812,-0.40044163923135456,0.2995809209645253,0.12300112552030727,-1.1148898115276382,0.28846819468515533
ENSMUSG00000040345,Arhgap9,0.004591873434885514,-0.9484861752879254,0.0007154060743657377,0.009897541281318365,1.1084551680440846,0.00026990219404200645,0.004880997044456638,-0.07956262054422059,1
ENSMUSG00000025407,Gli1,0.01664033892793104,-2.766158813613132,0.000000000000000000000000000000000006187178440065524,0.14199498917189637,3.133399350087674,0.000000000000000000000000000000000000000011523871976737204,0.005369096748902302,-2.616401909123181,0.0037236977465742588
ENSMUSG00000047492,Inhbe,0.00010404547057897689,1.6954570522860415,0.2613576875461189,0,-1.294037077915645,0.40272154379706254,0,0.7655226905908261,1
ENSMUSG00000025405,Inhbc,0.00003468182352632563,-0.7195804469928024,1,0.000043410268777712136,1.121000421363199,0.7243958035685915,0,1.9581677685332224,1
ENSMUSG00000025404,R3hdm2,0.4191437100450558,0.6470950801585089,0.03382144034329175,0.2769141045330257,-0.5713922601142407,0.11719413655874567,0.2328235590205816,-0.778373187091165,0.4167535710315874
ENSMUSG00000040287,Stac3,0.04332453394908598,1.0828177455867491,0.0005029305963417489,0.02161831385130064,-0.9625455213068532,0.008441904296400281,0.015944590345225017,-1.3247234171651945,0.18181361241132069
ENSMUSG00000040280,Ndufa4l2,0.002184954882158515,-4.504587937532608,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000010237314602411206,0.0067285916605453805,-0.6632708875813647,0.11521223181769953,0.21085907232052675,6.226902205229742,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004256298773668543
ENSMUSG00000025403,Shmt2,0.11875750011884423,0.5544495186218281,0.0741158256035696,0.08143766422698796,-0.5235217498352647,0.1591818193713547,0.07858405241575186,-0.5291739996110376,0.8124407122623375
ENSMUSG00000040258,Nxph4,0.1693860261025744,1.6788346721041303,0.000000027325653251761132,0.04445211522837723,-1.8988027282398692,0.0000000464199944741723,0.08444124886909983,-0.8472040672452801,0.5025972972762021
ENSMUSG00000040249,Lrp1,0.9924203802058079,-0.553024412049609,0.040609526757450116,1.66421947413115,0.7647382353239337,0.00827350661290918,0.6758553907557624,-0.682762864843719,0.505824835248495
ENSMUSG00000002147,Stat6,0.002698245870348134,-4.034834535956856,0.000000000000000000000000000000000000000000000000000000000000000000000043691120278323634,0.019013697724637915,1.202110024664269,0.000020072941034923803,0.13910841576701416,4.813502719492648,0.0000000000000000000000000000000000000000000000000012003559010319214
ENSMUSG00000025402,Nab2,0.1236545736007614,1.279125365846277,0.000018410508805183846,0.04479939737859892,-1.4395488244582277,0.00002613281263067907,0.07386575527277711,-0.6077966298855739,0.7360852318048914
ENSMUSG00000040195,Nemp1,0.014427638586951463,0.5485933005790633,0.1117065775486377,0.008682053755542426,-0.7251344280905885,0.06773252973986732,0.01415489142892425,0.06950357791598627,0.9323467566705758
ENSMUSG00000025401,Myo1a,0.016515484363236264,2.093235787734968,0.0000000005386016960232568,0.004297616608993501,-1.875990828764463,0.000000883809057019082,0.002115098719264543,-2.703828407244001,0.004057142539049514
ENSMUSG00000025400,Tac2,0.0018936275645373795,1.7934891352465687,0.000197199888064866,0.0006077437628879698,-1.4904342907191488,0.007319111229323931,0.00016269990148188793,-2.404402310851486,0.1065274985712544
ENSMUSG00000044617,Zbtb39,0.024991722033070252,-0.5184468788686649,0.0653377973091215,0.033295676152505206,0.36871270502006226,0.24968409083863838,0.04506787271048295,0.7907161005286651,0.15439136385274585
ENSMUSG00000058396,Gpr182,0.0009225365058002619,-5.102639901910467,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044143058246643187,0.02912829034984484,3.4762285254067393,0.000000000000000000000000000000000000000011757994372715363,0.04230197438529086,3.1405837141587316,0.00000000000002103154014415295
ENSMUSG00000089789,Rdh1,0.0033225186938219955,-0.6550401947980928,0.034060357995446995,0.006077437628879699,0.902999769143908,0.006076372026740428,0.0019523988177826551,-0.8101619965423197,0.6291634712889069
ENSMUSG00000069456,Rdh16,0.00014566365881056765,0.1548886709233379,0.9003161258945752,0.0001302308063331364,0.24653130344705687,1,0,0.12166650081610086,1
ENSMUSG00000074639,Rdh16f2,0.00006242728234738614,1.0173851471734032,0.518914389021095,0,-0.6159651728030067,0.7783369301947328,0,1.4435945957034644,1
ENSMUSG00000040134,Rdh7,0.000020809094115795378,-1.3045429477139585,0.6500764864199934,0.000043410268777712136,1.705962922084355,0.589491729028259,0,2.4435945957034644,1
ENSMUSG00000040127,Sdr9c7,0.000006936364705265127,-2.3045429477139567,0.4273364550561123,0.000043410268777712136,2.7059629220843533,0.3882788664913013,0,3.18056018986967,1
ENSMUSG00000025396,Hsd17b6,0.00006242728234738614,1.0173851471734032,0.5629212594345071,0,-0.6159651728030067,0.8037180532267666,0,1.4435945957034644,1
ENSMUSG00000025395,Prim1,0.020656494092279546,0.5958245243132261,0.07440543654800277,0.013413773052313048,-0.6009954401443416,0.13574993749744815,0.014480291231888025,-0.4256187967611824,0.9257342375952163
ENSMUSG00000061315,Naca,0.06302380971203894,-0.20412245656959982,0.522994647695552,0.06129529951412953,-0.08702649680406394,0.9182792120358996,0.11486613044621287,0.8731247940303315,0.10098376903832804
ENSMUSG00000071072,Ptges3,0.09823973332066999,-0.3945678989873995,0.16908429121939583,0.12389290709159043,0.305080495732748,0.38432708760201273,0.14870770995444554,0.5483767465322926,0.4488638560926991
ENSMUSG00000025393,Atp5b,0.4037102985758409,0.36581104423784194,0.2613576875461189,0.3091245239660881,-0.3740212702811194,0.33914776433841715,0.3288165008948955,-0.24823554154796268,0.9609065638506737
ENSMUSG00000040054,Baz2a,0.33180794204106256,0.6268165442826727,0.040356307187266204,0.20511351997468982,-0.6793308111515903,0.05602096185496972,0.2513713477895168,-0.321885256721151,0.8856322038467418
ENSMUSG00000040043,Rbms2,0.03278819596178825,-1.1582245592239806,0.000002440320967502001,0.05139775823281117,0.4452130694451144,0.17980261258851976,0.1547276063092754,2.130909899752619,0.0000009570170832716514
ENSMUSG00000044005,Gls2,0.06063076388872247,2.3798137789340075,0.00000000000021492729249182838,0.01302308063331364,-2.1605869322858497,0.000000003573697579669786,0.006345296157793629,-3.054975416840792,0.0005933586042713307
ENSMUSG00000051346,Spryd4,0.020233375845258375,0.17004760765044669,0.7200649905900445,0.017581158854973414,-0.1971323538979295,0.7421426796587546,0.019361288276344663,-0.025857291492687118,1
ENSMUSG00000025389,Mip,0.000020809094115795378,-0.3045429477139585,1,0,0.7059629220843551,1,0,2.765522690590826,1
ENSMUSG00000039994,Timeless,0.03956502427883228,1.3661133014044813,0.000012099174113537062,0.016409081597975186,-1.2233384319805358,0.0006968450801737389,0.011226293202250267,-1.6757615813362117,0.07160256556480404
ENSMUSG00000051716,Apon,0.0006242728234738614,-0.6547293026428349,0.19275618229071223,0.0006077437628879698,-0.10139199997325044,1,0.002277798620746431,1.9581677685332224,0.011253053547215473
ENSMUSG00000047631,Apof,0.00010404547057897689,-2.8281049037709725,0.0000012161628487275503,0.0007813848379988184,2.6319623406405785,0.000026275702002260835,0.0006507996059275517,1.9999879442278488,0.16948986121260046
ENSMUSG00000040033,Stat2,0.20049562180568847,1.0951048642299521,0.00022793104458511388,0.0969351301806312,-1.012691824947463,0.003092994378862974,0.08216345024835339,-1.1779187286168429,0.24921087000401138
ENSMUSG00000025383,Il23a,0.0035236732702746843,-0.8904499296740118,0.001958121674509331,0.008030899723876744,1.2394971839985072,0.00003654653682065101,0.0008134995074094396,-2.0883066612662793,0.05258876793902971
ENSMUSG00000005682,Pan2,0.2426340373901741,0.6854698349946284,0.023930141445431964,0.14972201701432913,-0.674718349062295,0.058125710200514706,0.15505300611223918,-0.5665772093538273,0.6241684157080102
ENSMUSG00000025381,Cnpy2,0.15481966022151764,-0.4932399557424505,0.0738830784606317,0.20923749550857249,0.39877321389801423,0.23132234305688357,0.2503951483806255,0.6260510693280827,0.35574702037104455
ENSMUSG00000039914,Coq10a,0.17010740803192195,0.5988224291805455,0.05174822606318417,0.12337198386625788,-0.42816900798772917,0.2617300308521612,0.07077445714462124,-1.2064426577687946,0.23359700976163802
ENSMUSG00000014498,Ankrd52,0.2693529142348554,0.4931110318090064,0.1159506157634309,0.19078813127804484,-0.4805670506607047,0.20089167456857054,0.19345018286196475,-0.41740992036681,0.7816469935267752
ENSMUSG00000039878,Slc39a5,0.0004231182470211727,-0.050786355468176225,1,0.00043410268777712135,0.1653945407216515,0.9897243835081289,0.00032539980296377585,0.18056018986967004,1
ENSMUSG00000025374,Nabp2,0.10842925307270446,0.25109603058107854,0.472319391071565,0.09263751357163769,-0.21388844913401872,0.635597741422924,0.08525474837650927,-0.3152161758636929,1
ENSMUSG00000025373,Rnf41,0.13200595670590062,0.44705085837723635,0.1601075172309325,0.09719559179329747,-0.42464441086650107,0.26711118067529127,0.09534214226838632,-0.41386085524626814,0.9299607544474415
ENSMUSG00000025369,Smarcc2,1.176629417683534,0.8365182652522054,0.005083834869120995,0.696691403613502,-0.7225952766338688,0.04016645239139999,0.5172229868109217,-1.1021407009702826,0.188843658369522
ENSMUSG00000090841,Myl6,0.1139505993780955,-0.2379597193253331,0.4387095227680014,0.08742828131831223,-0.47986428325722086,0.2036055694885967,0.31026871212596024,1.4925824185956253,0.0021361404768552267
ENSMUSG00000039824,Myl6b,0.017472702692562854,0.9946650706733191,0.0019897914089589937,0.009940951550096078,-0.7625637308726283,0.0501064872346735,0.004230197438529086,-1.904280998758658,0.04226858816449543
ENSMUSG00000025366,Esyt1,0.11970778208346555,-1.0340160951037896,0.000027329498664040377,0.0797880740134349,-0.9117057725867457,0.008385734686572763,0.8647499763762343,2.920589681169629,0.00000000000000756161293023417
ENSMUSG00000039810,Zc3h10,0.04034189712582197,0.29312402034023943,0.3948665143813329,0.031602675670174434,-0.3467430189380236,0.439374611520567,0.037746377143798,-0.04646864158749686,1
ENSMUSG00000025364,Pa2g4,0.06008972744171179,-0.009177888264174427,1,0.05717132398024688,-0.08329611679620985,0.9266306713419857,0.0727268559624039,0.2879089610444079,0.6540409071976334
ENSMUSG00000018166,Erbb3,0.004598809799590779,-4.893483304182373,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002475481130482231,0.17233876704751716,5.234984812906725,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010832049225350972,0.0039047976355653102,-2.7686634484992707,0.0023992363492496595
ENSMUSG00000002578,Ikzf4,0.05355567188935204,1.5387535286712746,0.0000007283960651306762,0.021097390625968097,-1.290514916734554,0.000301178739786821,0.008297694975576284,-2.5368526068751356,0.0038118826798254667
ENSMUSG00000049858,Suox,0.028175513432786944,-0.502327538024514,0.0747318344456789,0.04176067856415907,0.5590248837221612,0.07969832184508388,0.03286538009934136,0.1359507268223492,0.8463682018013904
ENSMUSG00000000711,Rab5b,0.09974492446171251,-0.24043996990435623,0.4337744884941079,0.10952410812616771,0.10659230908615491,0.811669199711483,0.14887040985592745,0.5596494267528294,0.4347465679600618
ENSMUSG00000025358,Cdk2,0.008136355799275994,-2.651324704738448,0.00000000000000000000000000000021698510382891687,0.03190654755161842,1.3143924291907165,0.0000011575946548657871,0.12316382542178915,3.4329753413579804,0.000000000000000000001230057968892194
ENSMUSG00000025359,Pmel,0.0021641457880427193,-1.2336926212435024,0.000020512413952323014,0.005947206822546562,1.474637375977899,0.000001939694614004363,0.0017896989163007672,-0.4632959999050552,0.9109837928157329
ENSMUSG00000025357,Dgka,0.1089356076961888,-0.35632784510431526,0.21967567143856803,0.12819052370058392,0.19635541271554402,0.6023577165607461,0.1815730900537869,0.7033521122535458,0.2778740477738615
ENSMUSG00000064030,Pym1,0.07260986573471534,0.2148220243165624,0.5536431427857853,0.060513914676130716,-0.2600281857507465,0.5425854128257477,0.07012365753869369,-0.01377108182392961,0.9996281858069721
ENSMUSG00000025355,Mmp19,0.0013664638469372298,-3.9513107329085857,0.0000000000000000000000000000000000000000000000000000000000003851326280325577,0.024005878634074808,3.7753109687750888,0.0000000000000000000000000000000000000000000000000004699289991288148,0.010738193497804603,1.278942783534327,0.020236785668580774
ENSMUSG00000047090,Tmem198b,0.046931443595823845,-2.021111442115261,0.0000000000000000003477382479866888,0.19686556890692453,1.925575047627019,0.000000000000007185961909075602,0.16660469911745324,1.302640411132868,0.010773254596544908
ENSMUSG00000025354,Dnajc14,0.18615815595990545,-0.13068858135831718,0.7022259374271383,0.18445023203649885,-0.041336008601338126,1,0.2762644327162457,0.5719226421897019,0.4177559733753424
ENSMUSG00000078427,Sarnp,0.05911170001826941,0.1903602449756665,0.6132376767499252,0.05131093769525574,-0.1975904553768686,0.6719925047679547,0.053528267587541124,-0.11266759276438432,1
ENSMUSG00000025353,Ormdl2,0.005798800893601646,-1.9813215358050762,0.00000000000000009855855611219028,0.023875647827741674,1.9125145077324008,0.00000000000018519234228802797,0.019198588374862775,1.222588381575167,0.019674293165242596
ENSMUSG00000025352,Gdf11,0.06171977314744909,0.15667308060152063,0.6960505700005738,0.06290147945890488,0.0617088023551311,0.9175194991978752,0.027008183645993396,-1.1878373556198625,0.24921087000401138
ENSMUSG00000025351,Cd63,0.26643270469393876,-1.3650042255309764,0.000000007605562722719382,0.7594626522660738,1.4793359950930012,0.000000009112855654915914,0.4119561505521402,0.301412741509548,0.7572675609585603
ENSMUSG00000025350,Rdh5,0.03508413267923101,-1.460362320216325,0.0000000007422200070823557,0.10822180006283634,1.5960139618945939,0.0000000005719243979906739,0.05271476808013169,0.22717554914480154,0.733696864572701
ENSMUSG00000090247,Bloc1s1,0.039863287961158685,-0.41002320518146984,0.15514413756801568,0.04805516753692733,0.2249139700442786,0.5471829076642996,0.0712625568490669,0.8006588694595966,0.1437343932616916
ENSMUSG00000025348,Itga7,0.36438804706169287,0.5592373295668065,0.0702136911684528,0.23411157951820152,-0.6270754862061081,0.08127008631046989,0.2966019204014817,-0.22353562554164674,0.9865920565111915
ENSMUSG00000025347,Mettl7b,0.000013872729410530254,-0.7195804469928024,1,0,1.121000421363199,1,0,3.18056018986967,1
ENSMUSG00000069430,Olfr9,0,-3.3045429477139567,0.2613576875461189,0.000043410268777712136,3.7059629220843533,0.24051070410190617,0,3.765522690590826,1
ENSMUSG00000063374,Olfr763,0,-3.3045429477139567,0.2613576875461189,0.000043410268777712136,3.7059629220843533,0.24051070410190617,0,3.765522690590826,1
ENSMUSG00000050198,Olfr768,0.000006936364705265127,-2.3045429477139567,0.4273364550561123,0.000043410268777712136,2.7059629220843533,0.3882788664913013,0,3.18056018986967,1
ENSMUSG00000042801,Olfr769,0.000013872729410530254,-2.7195804469928024,0.0741158256035696,0.00008682053755542427,2.290925422805511,0.2443153557685241,0.00016269990148188793,3.4435945957034644,0.3716995502883206
ENSMUSG00000047868,Olfr770,0.000027745458821060507,0.017385147173403226,1,0,0.38403482719699333,1,0,2.4435945957034644,1
ENSMUSG00000061367,Olfr771,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000096220,Olfr775,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000095138,Olfr781,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000044025,Olfr790,0,-3.3045429477139567,0.2613576875461189,0.000043410268777712136,3.7059629220843533,0.24051070410190617,0,3.765522690590826,1
ENSMUSG00000094734,Olfr799,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000093866,Olfr802,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000071065,Olfr806,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000050478,Olfr807,0.000006936364705265127,-2.3045429477139567,0.40672135178518204,0,1.121000421363199,1,0.00016269990148188793,4.765522690590826,0.18356688947830363
ENSMUSG00000063173,Olfr811,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000052818,Olfr813,0.000013872729410530254,-0.7195804469928024,1,0,1.121000421363199,1,0,3.18056018986967,1
ENSMUSG00000063715,Olfr816,0,-3.3045429477139567,0.2613576875461189,0,1.7059629220843533,1,0.00016269990148188793,5.765522690590826,0.1134398619664242
ENSMUSG00000094295,Olfr819,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000059862,Olfr826,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000045559,Olfr827,0.000013872729410530254,-0.7195804469928024,1,0,1.121000421363199,1,0,3.18056018986967,1
ENSMUSG00000048015,Neurod4,0.0018450730116005237,0.9487980619159906,0.03966718949980818,0.0011286669882205154,-0.6052387662099488,0.3004958862076292,0.00016269990148188793,-2.4292341638314223,0.08521792174778
ENSMUSG00000034833,Tespa1,0.00006936364705265127,1.154888670923338,0.526381000438767,0,-0.7534686965529431,0.5451921167725235,0,1.306091071953528,1
